SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
15/02/2026,45,29057,A,29741,26393,2667,6417,0,22505,0,12,740,1506,991,332,32,6,-72,39,997,985,188
15/02/2026,46,27187,A,27882,24634,2693,6417,0,22505,0,14,1007,1506,991,358,0,119,-81,13,996,987,200
15/02/2026,47,25522,A,26714,23014,2714,6417,0,22505,0,103,992,1506,991,-207,67,202,-282,259,996,987,200
15/02/2026,48,24773,A,26182,22301,2766,6417,0,22510,0,296,1117,1506,992,-223,148,202,-290,285,997,990,200
16/02/2026,1,25223,A,26173,22769,2767,6417,0,22510,0,271,1076,1507,992,395,192,203,-79,240,997,991,200
16/02/2026,2,26210,A,27032,23806,2765,6417,0,22510,0,155,1228,1506,991,451,200,202,-67,234,996,991,200
16/02/2026,3,26022,A,27488,23702,2777,6417,0,22510,0,866,1386,1505,992,919,200,202,387,224,996,991,200
16/02/2026,4,25640,A,27268,23312,2769,6417,0,22510,0,1028,1110,1505,992,941,200,203,407,208,996,991,200
16/02/2026,5,25078,A,26612,22817,2776,6417,0,22510,0,934,1062,1505,992,932,136,203,439,18,997,991,200
16/02/2026,6,24678,A,26194,22419,2844,6417,0,22510,0,910,1104,1505,992,931,83,202,440,-6,996,991,200
16/02/2026,7,24311,A,25824,22089,2834,6417,0,22510,0,906,1202,1506,991,696,35,203,462,-7,996,988,200
16/02/2026,8,23718,A,25382,21523,2814,6417,0,22510,0,1040,594,1505,992,686,86,203,463,-24,996,978,200
16/02/2026,9,23422,A,25445,21311,2815,6417,0,22510,0,1181,734,1505,991,407,194,202,419,-242,996,607,200
16/02/2026,10,23391,A,25492,21257,2805,6417,0,22510,0,1210,401,1505,991,381,200,202,417,-291,996,569,200
16/02/2026,11,23402,A,25922,21298,2814,6417,0,22510,0,920,1064,1504,991,-436,200,203,613,-564,995,104,200
16/02/2026,12,24392,A,26921,22234,2803,6417,0,22510,0,810,1134,1504,991,-497,200,202,618,-622,996,63,200
16/02/2026,13,26851,A,29495,24509,2804,6417,0,22510,0,301,943,1505,991,-558,194,178,237,-927,997,-258,200
16/02/2026,14,29105,A,31866,26558,2787,6417,0,22510,0,394,986,1506,991,-560,82,59,221,-935,997,-272,152
16/02/2026,15,31696,A,33701,28886,2773,6417,0,22510,0,141,769,1506,991,-672,-30,0,46,-549,997,-13,22
16/02/2026,16,33459,A,35462,30535,2755,6417,200,22510,0,15,741,1506,991,-624,-170,-54,44,-471,997,14,-69
16/02/2026,17,35124,A,36305,32040,2743,6417,1202,22510,0,13,369,1505,991,-3,-249,-10,527,-93,997,430,-213
16/02/2026,18,35196,A,36461,32017,2726,6417,2760,22510,0,12,558,1504,991,0,-219,0,549,-76,996,458,-358
16/02/2026,19,34475,A,36217,31221,2730,6417,4249,22510,0,11,848,1505,991,423,-187,0,483,-454,997,538,-490
16/02/2026,20,33742,A,35439,30517,2750,6417,5117,22510,0,10,1140,1505,991,478,-42,0,480,-531,997,531,-514
16/02/2026,21,33508,A,35485,30300,2811,6417,5712,22510,0,10,1583,1505,991,199,0,0,421,-916,997,68,-451
16/02/2026,22,33465,A,35445,30231,2843,6417,5511,22510,0,10,2204,1506,991,187,0,0,418,-996,997,32,-374
16/02/2026,23,33605,A,35920,30401,2928,6417,5361,22510,0,10,2370,1505,991,354,0,0,412,-1391,997,0,-314
16/02/2026,24,33658,A,36098,30546,3002,6417,5033,22510,0,142,2423,1505,991,360,0,0,411,-1442,997,-13,-243
16/02/2026,25,33856,A,36611,30817,3057,6417,4718,22510,0,166,2714,1505,991,238,0,0,241,-1451,997,-370,-168
16/02/2026,26,34165,A,37007,31174,3093,6417,4333,22510,0,163,2770,1506,991,234,0,0,235,-1453,997,-406,-220
16/02/2026,27,33729,A,36973,30839,3154,6417,5294,22510,0,102,2806,1505,991,425,0,0,387,-1453,996,-877,-212
16/02/2026,28,33237,A,36370,30350,3169,6417,4287,22510,0,15,2852,1505,991,416,0,0,382,-1453,997,-913,-152
16/02/2026,29,33215,A,36800,30462,3220,6417,4659,22510,0,45,3460,1507,991,3,0,0,-274,-1453,997,-1048,-165
16/02/2026,30,33355,A,37160,30648,3290,6417,4377,22510,0,155,3557,1507,991,0,-41,0,-309,-1433,998,-1060,-207
16/02/2026,31,33917,A,38240,31221,3305,6417,3359,22510,0,18,3834,1508,991,-800,-1,0,-544,-1179,998,-1089,-92
16/02/2026,32,34671,A,39355,32005,3294,6417,2405,22510,0,26,3995,1507,991,-1009,-72,0,-551,-1116,997,-1091,-219
16/02/2026,33,35954,A,39954,33215,3274,6417,1405,22510,0,24,3979,1507,991,-1013,-109,-24,-134,-727,998,-1091,-278
16/02/2026,34,37038,A,41347,34189,3258,6417,376,22510,0,19,3879,1507,991,-1015,-249,-146,-117,-648,997,-1091,-424
16/02/2026,35,38660,A,42751,35634,3255,6417,17,22510,0,14,3635,1506,991,-1010,-400,-125,-71,-267,997,-1091,-513
16/02/2026,36,39891,A,44096,36680,3174,6417,0,22510,0,10,3314,1507,991,-1010,-452,-256,-69,-206,997,-1088,-514
16/02/2026,37,40345,A,44256,37042,3222,6417,0,22510,0,9,3259,1507,991,-851,-452,-407,-101,-28,997,-949,-514
16/02/2026,38,39869,A,43883,36648,3256,6417,0,22510,0,9,3315,1507,991,-845,-452,-523,-98,-35,997,-938,-514
16/02/2026,39,38962,A,42905,35858,3295,6417,0,22510,0,21,3295,1505,991,-553,-451,-531,348,-412,997,-861,-514
16/02/2026,40,38092,A,42098,35033,3307,6417,0,22510,0,20,3386,1506,991,-541,-451,-531,367,-489,997,-860,-514
16/02/2026,41,36494,A,40997,33663,3362,6417,0,22510,0,20,3603,1505,991,-491,-452,-531,413,-874,997,-1021,-514
16/02/2026,42,35196,A,39782,32516,3402,6417,0,22510,0,14,3951,1506,992,-489,-452,-531,414,-954,996,-1033,-513
16/02/2026,43,33788,A,38814,31310,3474,6417,0,22510,0,20,3964,1504,991,-533,-451,-531,544,-1346,996,-1032,-513
16/02/2026,44,31824,A,36990,29623,3479,6417,0,22510,0,103,4425,1505,991,-532,-452,-531,549,-1400,996,-1034,-514
16/02/2026,45,30253,A,35106,28175,3536,6417,0,22510,0,165,4497,1504,991,-134,-383,-531,521,-1446,996,-1080,-514
16/02/2026,46,28078,A,32982,26085,3561,6417,0,22510,0,301,4501,1505,992,-119,-302,-531,520,-1453,996,-1084,-514
16/02/2026,47,26463,A,31852,24562,3603,6417,0,22510,0,322,4436,1504,991,-578,-301,-531,672,-1452,995,-1091,-514
16/02/2026,48,25843,A,31259,23941,3611,6417,0,22514,0,321,4327,1504,991,-605,-302,-531,677,-1453,996,-1091,-513
17/02/2026,1,25708,A,31202,23731,3602,6417,0,22514,0,320,3967,1504,991,-685,-301,-531,654,-1453,996,-1091,-513
17/02/2026,2,26698,A,32180,24713,3585,6417,0,22514,0,318,4078,1504,991,-688,-302,-531,653,-1439,995,-1091,-513
17/02/2026,3,26531,A,31615,24510,3543,6417,0,22514,0,318,3533,1503,991,-465,-305,-531,653,-1261,995,-1091,-513
17/02/2026,4,26198,A,31287,24298,3493,6417,0,22514,0,316,3385,1504,991,-456,-342,-531,653,-1239,996,-1091,-514
17/02/2026,5,25713,A,30843,23829,3448,6417,0,22514,0,320,3124,1504,991,-493,-342,-531,702,-1239,995,-1091,-514
17/02/2026,6,25288,A,30431,23513,3347,6417,0,22514,0,317,3359,1504,991,-494,-344,-531,704,-1253,996,-1091,-513
17/02/2026,7,24894,A,30327,23095,3291,6417,0,22514,0,317,3164,1504,992,-576,-373,-531,669,-1431,996,-1091,-514
17/02/2026,8,24443,A,29931,22675,3156,6417,0,22514,0,318,3154,1504,992,-579,-402,-531,668,-1453,996,-1091,-514
17/02/2026,9,24254,A,30023,22424,3089,6417,0,22514,0,317,3444,1504,991,-811,-452,-531,653,-1453,995,-1091,-514
17/02/2026,10,24239,A,30018,22224,2960,6417,0,22514,0,319,3464,1504,991,-820,-452,-531,641,-1453,995,-1091,-513
17/02/2026,11,24768,A,30649,22664,2877,6417,0,22514,0,318,3325,1506,991,-919,-452,-508,-26,-1453,996,-1091,-514
17/02/2026,12,25808,A,31753,23544,2814,6417,0,22514,0,323,3064,1506,988,-922,-452,-512,-65,-1453,996,-1091,-527
17/02/2026,13,28476,A,34931,26019,2700,6417,0,22514,0,209,2976,1484,897,-1075,-452,-531,-530,-1453,996,-1091,-514
17/02/2026,14,31158,A,37601,28450,2454,6417,0,22514,0,169,2706,1481,889,-1082,-452,-531,-551,-1453,996,-1091,-514
17/02/2026,15,33167,A,39703,30155,2345,6417,1,22514,0,169,2357,1426,852,-1056,-452,-531,-670,-1453,996,-1091,-514
17/02/2026,16,34332,A,40584,31173,2157,6417,423,22514,0,48,2090,1418,853,-910,-452,-531,-655,-1453,996,-1089,-514
17/02/2026,17,35426,A,39996,32074,2019,6417,1895,22514,0,15,1748,1493,983,-3,-452,-531,149,-1453,997,-1002,-514
17/02/2026,18,35675,A,40237,32238,1891,6417,3696,22514,0,15,1714,1506,991,0,-451,-531,200,-1453,997,-998,-514
17/02/2026,19,35740,A,40385,32198,1782,6417,5291,22514,0,12,1421,1505,992,649,-451,-531,651,-1453,997,-1084,-514
17/02/2026,20,34952,A,39607,31417,1685,6417,6468,22514,0,14,900,1505,992,781,-452,-531,671,-1453,997,-1091,-514
17/02/2026,21,34163,A,38815,30661,1645,6417,7248,22514,0,13,1008,1505,992,647,-451,-531,561,-1453,998,-1090,-514
17/02/2026,22,33831,A,38469,30331,1593,6417,7767,22514,0,11,796,1505,992,644,-452,-531,556,-1439,997,-1091,-514
17/02/2026,23,33551,A,37937,30172,1534,6417,7882,22514,0,10,804,1506,992,1054,-451,-531,226,-1263,997,-1085,-446
17/02/2026,24,33603,A,37858,30284,1487,6417,7677,22514,0,10,460,1506,992,1074,-452,-471,213,-1241,997,-1083,-398
17/02/2026,25,33675,A,37760,30289,1385,6417,7176,22514,0,10,34,1506,992,1074,-451,-389,260,-1239,998,-1047,-349
17/02/2026,26,34025,A,37917,30585,1250,6417,6548,22514,0,11,202,1506,992,1075,-452,-237,262,-1239,998,-1043,-310
17/02/2026,27,34706,A,38393,31246,1142,6417,5761,22514,0,9,319,1506,992,1067,-451,-84,321,-1240,997,-1010,-293
17/02/2026,28,35378,A,38841,31842,1055,6417,5077,22514,0,8,298,1506,992,1075,-371,0,323,-1254,997,-1008,-222
17/02/2026,29,35964,A,39308,32408,963,6417,4134,22514,0,13,437,1506,992,1075,-225,-10,378,-1431,998,-995,-70
17/02/2026,30,37013,A,40360,33456,850,6417,3201,22514,0,11,246,1506,992,1075,-187,-102,381,-1451,998,-996,34
17/02/2026,31,37825,A,41022,34220,772,6417,2241,22514,0,18,-63,1506,992,920,-50,-17,315,-1429,998,-1083,184
17/02/2026,32,38881,A,41980,35256,707,6417,1469,22514,0,17,83,1506,992,810,8,0,311,-1395,998,-1087,200
17/02/2026,33,39788,A,42404,36039,679,6417,787,22514,0,11,-31,1489,992,3,45,0,12,-1000,998,-1005,200
17/02/2026,34,40621,A,43144,36829,662,6417,226,22514,0,10,98,1476,973,0,14,0,0,-921,993,-992,200
17/02/2026,35,42044,A,43916,38097,707,6417,6,22514,0,11,439,873,287,179,137,0,0,-536,841,-725,199
17/02/2026,36,42687,A,44452,38771,773,6417,0,22514,0,11,585,830,215,196,199,0,0,-458,819,-696,200
17/02/2026,37,42317,A,44006,38432,854,6417,0,22514,0,11,1030,373,-673,650,200,0,0,-80,420,-325,200
17/02/2026,38,41654,A,43288,37810,951,6417,0,22514,0,11,1208,354,-678,672,199,65,0,-32,396,-313,200
17/02/2026,39,41088,A,42694,37450,1020,6417,0,22514,0,8,1669,788,539,730,200,129,-188,-8,434,-802,200
17/02/2026,40,40132,A,41807,36552,1080,6417,0,22514,0,13,1577,822,653,730,200,202,-195,-34,451,-833,170
17/02/2026,41,39203,A,41314,35728,1138,6417,0,22514,0,20,1289,1397,947,644,200,203,-306,-411,965,-774,200
17/02/2026,42,38412,A,40596,35019,1206,6417,0,22514,0,18,1466,1431,968,641,200,203,-310,-489,998,-767,200
17/02/2026,43,36398,A,38810,33220,1261,6417,0,22514,0,19,1647,1503,991,843,200,150,-221,-875,998,-697,200
17/02/2026,44,34174,A,36645,31204,1340,6417,0,22514,0,17,1971,1507,992,849,200,193,-218,-945,997,-691,200
17/02/2026,45,32479,A,35029,29583,1399,6417,0,22514,0,15,2283,1506,992,412,200,115,33,-1207,998,-728,200
17/02/2026,46,31013,A,33551,28273,1472,6417,0,22514,0,12,2686,1506,992,391,200,188,54,-1209,998,-717,200
17/02/2026,47,29205,A,30778,26605,1533,6417,0,22514,0,14,2899,1505,992,344,200,203,732,-819,997,-140,200
17/02/2026,48,27846,A,29323,25367,1604,6417,0,22521,0,14,2958,1505,991,342,200,203,769,-761,997,-102,200
18/02/2026,1,28102,A,29538,25688,1669,6417,0,22521,0,12,3099,1504,991,283,200,203,878,-642,997,-182,200
18/02/2026,2,28647,A,30117,26290,1756,6417,0,22521,0,12,3291,1504,991,279,200,203,881,-658,997,-200,200
18/02/2026,3,28114,A,30414,25819,1843,6417,0,22521,0,12,4073,1505,992,104,200,203,573,-1046,997,-642,175
18/02/2026,4,27542,A,29955,25334,1959,6417,0,22521,0,12,4266,1505,992,102,200,203,560,-1118,996,-683,200
18/02/2026,5,26842,A,30094,24719,2073,6417,0,22521,0,12,4601,1505,991,-163,200,203,509,-1415,997,-1062,200
18/02/2026,6,26403,A,29864,24393,2192,6417,0,22521,0,134,4976,1505,991,-187,200,202,507,-1452,997,-1088,200
18/02/2026,7,25677,A,29817,23628,2312,6417,0,22521,0,124,5040,1505,991,-875,200,203,341,-1453,997,-1088,200
18/02/2026,8,25227,A,29496,23162,2436,6417,0,22521,0,211,5201,1505,991,-915,200,203,320,-1453,996,-1090,200
18/02/2026,9,24842,A,29577,22858,2550,6417,0,22521,0,106,5208,1507,991,-1043,200,198,-441,-1453,996,-1092,200
18/02/2026,10,24880,A,29741,22872,2674,6417,0,22521,0,176,5327,1507,991,-1049,200,134,-491,-1453,997,-1092,200
18/02/2026,11,25447,A,30972,23508,2790,6417,0,22521,0,316,5392,1508,991,-1066,200,14,-998,-1453,997,-1092,200
18/02/2026,12,26067,A,31764,24099,2904,6417,0,22521,0,463,5286,1508,992,-1067,200,0,-1022,-1453,997,-1092,200
18/02/2026,13,28048,A,33584,25960,3021,6417,0,22521,0,301,5429,1500,992,-1068,200,0,-1022,-1453,997,-1092,200
18/02/2026,14,30057,A,35549,27795,3144,6417,0,22521,0,258,5339,1494,988,-1067,175,0,-1022,-1453,992,-1092,200
18/02/2026,15,32128,A,37595,29644,3252,6417,0,22521,0,238,5245,1211,848,-1062,88,0,-1022,-1453,779,-1092,199
18/02/2026,16,33682,A,39134,31130,3320,6417,101,22521,0,224,5255,1201,842,-1061,14,0,-1022,-1453,771,-1092,117
18/02/2026,17,35425,A,40718,32742,3415,6417,507,22521,0,293,5229,1491,982,-1060,106,0,-795,-1453,965,-1092,142
18/02/2026,18,36126,A,41396,33414,3494,6417,1180,22521,0,290,5218,1507,991,-1060,19,0,-775,-1453,978,-1092,35
18/02/2026,19,36819,A,41389,34095,3610,6417,1579,22521,0,245,5194,1506,991,-1008,0,0,-105,-1453,995,-1092,-67
18/02/2026,20,36890,A,41516,34161,3766,6417,2074,22521,0,173,5227,1507,991,-1000,-25,0,-70,-1453,997,-1092,-213
18/02/2026,21,36818,A,41017,34120,3964,6417,2365,22521,0,172,5334,1506,991,-493,-31,0,51,-1453,997,-1092,-358
18/02/2026,22,36319,A,40741,33724,4150,6417,2537,22521,0,171,5341,1506,991,-468,-165,0,59,-1453,996,-1092,-473
18/02/2026,23,36183,A,40637,33615,4334,6417,2810,22521,0,170,5014,1505,991,-262,-310,-54,485,-1453,996,-1092,-513
18/02/2026,24,35955,A,40464,33485,4479,6417,2666,22521,0,170,4989,1506,991,-251,-419,-10,503,-1453,996,-1092,-514
18/02/2026,25,36701,A,41051,34227,4554,6417,2453,22521,0,169,4879,1505,991,584,-451,-71,623,-1453,996,-1092,-514
18/02/2026,26,37142,A,41561,34680,4633,6417,2277,22521,0,170,4907,1505,991,693,-451,-139,627,-1453,996,-1092,-514
18/02/2026,27,37367,A,41897,34885,4642,6417,1987,22521,0,170,4776,1505,991,924,-452,-249,594,-1453,997,-1092,-514
18/02/2026,28,37604,A,42197,35096,4693,6417,1661,22521,0,171,4568,1505,991,822,-451,-312,593,-1453,997,-1092,-514
18/02/2026,29,37806,A,42484,35231,4664,6417,1291,22521,0,171,4945,1506,991,-107,-452,-289,400,-1453,997,-1092,-514
18/02/2026,30,37861,A,42676,35439,4684,6417,1022,22521,0,168,5184,1505,991,-118,-451,-419,393,-1453,996,-1092,-514
18/02/2026,31,37811,A,43067,35425,4643,6417,744,22521,0,166,5112,1505,991,-508,-452,-471,308,-1453,997,-1092,-514
18/02/2026,32,38280,A,43613,35860,4590,6417,483,22521,0,164,5041,1505,992,-527,-452,-531,305,-1453,996,-1092,-514
18/02/2026,33,38586,A,43946,35919,4541,6417,255,22521,0,172,5021,1506,991,-547,-451,-531,260,-1453,997,-1092,-514
18/02/2026,34,39501,A,44858,36744,4455,6417,53,22521,0,168,5228,1506,991,-547,-452,-531,257,-1453,996,-1092,-514
18/02/2026,35,40266,A,45415,37402,4428,6417,1,22521,0,166,4758,1507,991,-204,-451,-531,-139,-1453,996,-1092,-513
18/02/2026,36,40945,A,46096,38043,4433,6417,0,22521,0,164,4816,1506,992,-190,-452,-531,-155,-1453,997,-1092,-514
18/02/2026,37,40838,A,46057,37958,4414,6417,0,22521,0,165,4964,1506,992,-412,-452,-531,102,-1453,997,-1092,-514
18/02/2026,38,40057,A,45263,37316,4412,6417,0,22521,0,165,4871,1505,992,-405,-451,-531,112,-1453,997,-1087,-514
18/02/2026,39,39709,A,44329,36964,4378,6417,0,22521,0,164,4614,1504,991,674,-451,-531,383,-1453,995,-908,-513
18/02/2026,40,38718,A,43324,36031,4307,6417,0,22521,0,165,4377,1505,992,822,-452,-531,396,-1453,996,-891,-514
18/02/2026,41,37349,A,41812,34736,4257,6417,0,22521,0,169,4176,1504,992,619,-452,-531,825,-1453,996,-744,-514
18/02/2026,42,35885,A,40455,33318,4175,6417,0,22521,0,286,4070,1501,992,611,-452,-531,843,-1453,996,-734,-514
18/02/2026,43,34218,A,38833,31763,4107,6417,0,22521,0,318,4009,1411,992,626,-452,-531,819,-1453,996,-747,-514
18/02/2026,44,32563,A,37172,30245,4046,6417,0,22521,0,316,4143,1407,992,625,-452,-531,818,-1439,997,-757,-514
18/02/2026,45,30619,A,35360,28508,3969,6417,0,22521,0,316,4138,1498,992,246,-451,-531,668,-1263,996,-1067,-513
18/02/2026,46,28940,A,33687,26980,3908,6417,0,22521,0,315,4183,1504,992,230,-452,-531,663,-1241,996,-1088,-520
18/02/2026,47,27839,A,32592,25819,3826,6417,0,22521,0,318,3820,1503,992,405,-452,-531,797,-1241,996,-1091,-520
18/02/2026,48,26875,A,31621,24852,3715,6417,0,22526,0,320,3571,1504,992,412,-452,-531,802,-1241,996,-1088,-514
19/02/2026,1,27219,A,31806,24999,3607,6417,0,22526,0,316,3409,1504,992,422,-451,-531,790,-1241,996,-934,-514
19/02/2026,2,27947,A,32524,25718,3471,6417,0,22526,0,315,3406,1504,992,426,-452,-531,790,-1241,995,-924,-514
19/02/2026,3,28202,A,32840,26007,3351,6417,0,22526,0,316,3380,1504,992,904,-452,-531,790,-1241,996,-984,-514
19/02/2026,4,27485,A,32118,25392,3236,6417,0,22526,0,315,3325,1504,991,927,-451,-531,790,-1241,996,-981,-514
19/02/2026,5,26846,A,31253,24936,3113,6417,0,22526,0,376,3222,1504,991,912,-452,-531,791,-1241,996,-693,-514
19/02/2026,6,26598,A,30995,24727,2902,6417,0,22526,0,381,3030,1504,991,912,-451,-532,791,-1241,996,-678,-514
19/02/2026,7,26335,A,30881,24442,2789,6417,0,22526,0,379,2907,1504,991,1026,-452,-531,790,-1241,996,-830,-513
19/02/2026,8,26199,A,30755,24228,2645,6417,0,22526,0,377,2805,1504,991,1023,-451,-531,790,-1241,996,-843,-513
19/02/2026,9,25548,A,30138,23631,2563,6417,0,22526,0,322,2920,1504,991,407,-452,-531,884,-1241,996,-930,-514
19/02/2026,10,25374,A,29981,23444,2457,6417,0,22526,0,316,2800,1504,991,361,-452,-531,887,-1255,996,-939,-514
19/02/2026,11,25606,A,30477,23591,2399,6417,0,22526,0,312,2822,1504,991,2,-451,-531,866,-1431,996,-1032,-514
19/02/2026,12,26232,A,30972,24092,2427,6417,0,22526,0,166,2735,1505,991,0,-452,-516,863,-1453,997,-1039,-514
19/02/2026,13,28819,A,33432,26465,2374,6417,0,22526,0,163,2464,1505,991,0,-407,-418,429,-1453,996,-1059,-513
19/02/2026,14,30841,A,35595,28261,2295,6417,0,22526,0,170,2113,1506,991,0,-448,-508,400,-1453,997,-1061,-514
19/02/2026,15,33294,A,38671,30330,2240,6417,0,22526,0,170,1519,1507,991,-293,-452,-531,-276,-1453,997,-1088,-514
19/02/2026,16,34617,A,40051,31441,2164,6417,20,22526,0,167,1248,1508,991,-315,-452,-531,-312,-1453,998,-1090,-514
19/02/2026,17,36985,A,41760,33659,2099,6417,173,22526,0,164,1278,1507,991,295,-452,-531,-12,-1453,998,-1049,-514
19/02/2026,18,37871,A,42628,34517,2015,6417,469,22526,0,162,1403,1507,942,332,-451,-531,12,-1453,998,-1046,-514
19/02/2026,19,38821,A,43578,35450,1952,6417,771,22526,0,158,1625,1506,-3,878,-452,-531,701,-1453,997,-1046,-514
19/02/2026,20,39106,A,43851,35749,1949,6417,1113,22526,0,182,1722,1506,-3,903,-451,-510,739,-1453,998,-1032,-514
19/02/2026,21,39260,A,43353,36030,1897,6417,1548,22526,0,202,1813,1505,-3,945,-382,-376,810,-1453,998,-563,-514
19/02/2026,22,39128,A,42871,36070,1827,6417,1962,22526,0,200,2056,1505,-3,946,-236,-223,813,-1453,998,-514,-514
19/02/2026,23,39431,A,42176,36396,1772,6417,1951,22526,0,69,2020,1505,-3,1073,-102,-72,1010,-1453,997,78,-446
19/02/2026,24,39313,A,41803,36302,1689,6417,1915,22526,0,12,1982,1505,-3,1077,-3,0,1017,-1448,998,123,-424
19/02/2026,25,39492,A,41924,36418,1608,6417,1887,22526,0,6,1757,1505,-3,1077,-32,0,1017,-1387,998,307,-404
19/02/2026,26,39586,A,41924,36478,1549,6417,1817,22526,0,51,1790,1506,-3,1077,0,0,1017,-1365,998,323,-319
19/02/2026,27,40458,A,42615,37337,1473,6417,1690,22526,0,62,1773,1505,-3,1077,0,0,891,-1187,998,478,-305
19/02/2026,28,40520,A,42515,37296,1455,6417,1383,22526,0,64,1613,1505,-3,1076,0,0,886,-1169,998,480,-159
19/02/2026,29,40316,A,42254,37082,1403,6417,1148,22526,0,67,1630,1506,-3,1077,0,0,993,-1216,998,154,-52
19/02/2026,30,40344,A,42254,37209,1316,6417,899,22526,0,70,1709,1505,-3,1077,0,0,997,-1212,997,110,-25
19/02/2026,31,40332,A,42698,37174,1272,6417,675,22526,0,14,1767,1505,-3,1078,0,0,927,-1084,998,-655,-10
19/02/2026,32,40717,A,43206,37461,1242,6417,463,22526,0,14,1772,1505,-3,1077,45,0,924,-1041,998,-706,-125
19/02/2026,33,41054,A,43482,37691,1201,6417,262,22526,0,14,1472,1505,-3,855,-68,-1,879,-697,997,-775,-270
19/02/2026,34,41935,A,44563,38454,1178,6417,77,22526,0,14,1285,1506,-3,846,-220,-91,877,-624,998,-775,-301
19/02/2026,35,42705,A,45189,39163,1165,6417,7,22526,0,9,926,1505,-3,786,-371,-242,922,-243,998,-584,-432
19/02/2026,36,42924,A,45634,39348,1199,6417,0,22526,0,15,1047,1505,-3,787,-451,-394,924,-183,997,-563,-501
19/02/2026,37,43029,A,45421,39469,1209,6417,0,22526,0,9,1277,1505,-3,971,-451,-518,704,-24,974,-273,-514
19/02/2026,38,42421,A,44786,38924,1245,6417,0,22526,0,9,1524,1505,-3,978,-451,-531,696,-16,973,-241,-514
19/02/2026,39,41853,A,44121,38494,1273,6417,0,22526,0,9,1731,1505,-3,1076,-451,-531,907,-160,996,190,-514
19/02/2026,40,40308,A,42625,37048,1301,6417,0,22526,0,12,1681,1505,-3,1077,-451,-531,915,-207,998,213,-513
19/02/2026,41,38658,A,41554,35515,1333,6417,0,22526,0,153,1646,1505,-3,1078,-452,-530,829,-589,997,-55,-514
19/02/2026,42,37803,A,40650,34720,1382,6417,0,22526,0,9,1576,1505,-3,1078,-452,-529,825,-667,997,-73,-514
19/02/2026,43,36229,A,39349,33380,1420,6417,0,22526,0,8,1599,1506,-3,1029,-437,-441,596,-1054,998,-63,-514
19/02/2026,44,34485,A,37397,31821,1482,6417,0,22526,0,9,1659,1505,-3,1027,-310,-288,588,-1125,997,-63,-514
19/02/2026,45,32799,A,35789,30252,1525,6417,0,22526,0,10,1857,1504,-3,1076,-159,-158,962,-1416,997,-154,-490
19/02/2026,46,30962,A,33601,28584,1591,6417,0,22526,0,48,2298,1504,-3,1077,-23,-23,977,-1422,997,-151,-369
19/02/2026,47,29370,A,31868,27038,1621,6417,0,22526,0,372,2109,1505,-3,1076,-68,-62,944,-1027,997,179,-366
19/02/2026,48,28337,A,31215,26073,1672,6417,0,22532,0,535,2113,1505,-3,1075,-220,-81,943,-948,997,213,-491
20/02/2026,1,28389,A,31313,26112,1708,6417,0,22532,0,919,2013,1504,-3,1002,-350,-85,948,-560,997,603,-407
20/02/2026,2,28953,A,31578,26753,1748,6417,0,22532,0,975,2269,1505,-3,998,-261,-7,948,-523,997,621,-256
20/02/2026,3,28143,A,30576,26148,1794,6417,0,22532,0,963,2504,1505,-3,773,-110,0,995,-653,997,265,-104
20/02/2026,4,27307,A,29702,25443,1832,6417,0,22532,0,1112,2541,1504,-3,762,39,0,997,-680,997,227,43
20/02/2026,5,26743,A,29514,24950,1895,6417,0,22532,0,1110,2772,1505,-3,468,131,0,997,-821,997,-237,157
20/02/2026,6,26201,A,29145,24415,1966,6417,0,22532,0,1203,2980,1505,-4,456,164,0,997,-869,997,-268,197
20/02/2026,7,25600,A,28833,23957,2053,6417,0,22532,0,1181,3366,1505,-4,288,185,0,950,-1261,998,-187,197
20/02/2026,8,25461,A,28782,23848,2114,6417,0,22532,0,1208,3622,1505,-4,276,185,66,948,-1320,997,-189,197
20/02/2026,9,25495,A,29145,23892,2211,6417,0,22532,0,1119,4096,1505,-4,2,185,166,753,-1438,997,-489,197
20/02/2026,10,25327,A,29002,23743,2313,6417,0,22532,0,1105,3965,1506,-4,0,185,193,663,-1453,997,-513,197
20/02/2026,11,25230,A,30084,23655,2426,6417,0,22532,0,1090,4161,1508,-4,-307,185,194,-745,-1453,998,-655,196
