SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2020-06-01,13,19565,20073,17690,695,6527,798,13118,0,8,1357,0,690,280,344,683,0,0,0,0,2020-06-01 06:00:00
2020-06-01,15,21864,22371,19740,684,6527,2101,13118,0,7,1503,0,755,336,306,754,0,0,0,0,2020-06-01 07:00:00
2020-06-01,17,23208,23715,20767,788,6527,3810,13118,0,7,1603,0,802,356,216,803,0,0,0,0,2020-06-01 08:00:00
2020-06-01,19,23146,23655,20546,924,6527,5614,13118,0,9,1703,0,852,250,1,851,0,0,0,0,2020-06-01 09:00:00
2020-06-01,21,22328,22900,19714,995,6527,7261,13118,0,6,1707,0,854,-66,0,853,0,0,0,0,2020-06-01 10:00:00
2020-06-01,23,21922,22506,19313,1112,6527,8535,13118,0,6,1707,0,854,-78,0,853,0,0,0,0,2020-06-01 11:00:00
2020-06-01,25,22097,22664,19515,1203,6527,9117,13118,0,5,1706,0,853,-62,0,853,0,0,0,0,2020-06-01 12:00:00
2020-06-01,27,21756,22430,19278,1194,6527,9035,13118,0,6,1706,0,853,-84,-84,853,0,0,0,0,2020-06-01 13:00:00
2020-06-01,29,21367,22086,19040,1255,6527,8638,13118,0,6,1706,0,853,-181,-32,852,0,0,0,0,2020-06-01 14:00:00
2020-06-01,31,21863,22676,19537,1349,6527,7758,13118,0,5,1801,0,899,-282,-26,901,0,0,0,0,2020-06-01 15:00:00
2020-06-01,33,22302,22844,19923,1384,6527,6304,13118,0,7,1805,0,901,-36,0,901,0,0,0,0,2020-06-01 16:00:00
2020-06-01,35,25145,25771,22529,1431,6527,4509,13118,0,4,1997,0,995,-123,0,996,0,0,0,0,2020-06-01 17:00:00
2020-06-01,37,26712,27326,24042,1324,6527,2844,13118,0,6,2004,0,1000,-108,0,999,0,0,0,0,2020-06-01 18:00:00
2020-06-01,39,27193,27698,24614,1181,6527,1488,13118,0,5,2004,0,1000,14,0,999,0,0,0,0,2020-06-01 19:00:00
2020-06-01,41,26935,27441,24419,1124,6527,441,13118,0,6,2004,0,1000,72,0,999,0,0,0,0,2020-06-01 20:00:00
2020-06-01,43,26656,27162,24207,988,6527,2,13118,0,6,2004,0,999,102,159,999,0,0,0,0,2020-06-01 21:00:00
2020-06-01,45,25984,26491,23592,857,6527,0,13118,0,7,1812,0,906,131,129,905,0,0,0,0,2020-06-01 22:00:00
2020-06-01,47,23427,23932,21243,790,6527,0,13118,0,5,1518,0,764,214,24,761,0,0,0,0,2020-06-01 23:00:00
2020-06-02,1,21262,21918,19279,775,6527,0,13118,0,8,1507,0,759,-83,-65,756,0,0,0,0,2020-06-02 00:00:00
2020-06-02,3,19919,20554,18076,711,6527,0,13118,0,7,1508,0,758,-128,0,756,0,0,0,0,2020-06-02 01:00:00
2020-06-02,5,19222,19993,17436,600,6527,0,13118,0,183,1508,0,758,-88,0,756,0,0,0,0,2020-06-02 02:00:00
2020-06-02,7,18745,19961,16938,499,6527,0,13118,0,660,1508,0,758,-56,0,756,0,0,0,0,2020-06-02 03:00:00
2020-06-02,9,18514,19634,16707,438,6527,0,13118,0,521,1509,0,757,-56,-43,756,0,0,0,0,2020-06-02 04:00:00
2020-06-02,11,18163,19274,16389,409,6527,64,13118,0,44,1509,0,-567,83,60,756,0,0,0,0,2020-06-02 05:00:00
2020-06-02,13,19779,20616,17869,362,6527,788,13118,0,6,1508,0,-331,249,247,756,0,0,0,0,2020-06-02 06:00:00
2020-06-02,15,22216,22750,20070,359,6527,2023,13118,0,7,1699,0,697,-27,80,851,0,0,0,0,2020-06-02 07:00:00
2020-06-02,17,23659,24498,21238,366,6527,3567,13118,0,7,1897,0,945,-266,-66,947,0,0,0,0,2020-06-02 08:00:00
2020-06-02,19,23756,24821,21148,351,6527,5295,13118,0,6,1905,0,950,-456,-103,903,0,0,0,0,2020-06-02 09:00:00
2020-06-02,21,22774,24018,20149,394,6527,6999,13118,0,3,1905,0,950,-456,-285,948,0,0,0,0,2020-06-02 10:00:00
2020-06-02,23,22621,23789,20000,463,6527,8067,13118,0,4,1905,0,856,-423,-241,950,0,0,0,0,2020-06-02 11:00:00
2020-06-02,25,22707,23751,20044,552,6527,8366,13118,0,3,1906,0,668,-443,-98,622,0,0,0,0,2020-06-02 12:00:00
2020-06-02,27,22344,23363,19718,647,6527,8058,13118,0,4,1338,0,937,-324,-191,892,0,0,0,0,2020-06-02 13:00:00
2020-06-02,29,21468,22285,18931,736,6527,7836,13118,0,3,1261,0,950,-260,-54,949,0,0,0,0,2020-06-02 14:00:00
2020-06-02,31,21637,22409,19120,811,6527,7033,13118,0,3,1451,0,773,-188,-81,950,0,0,0,0,2020-06-02 15:00:00
2020-06-02,33,22550,23427,19944,811,6527,5763,13118,0,3,1742,0,-373,29,-1,921,0,0,0,0,2020-06-02 16:00:00
2020-06-02,35,25071,26130,22195,842,6527,4131,13118,0,9,1995,0,-550,111,0,842,0,0,0,0,2020-06-02 17:00:00
2020-06-02,37,26608,27641,23814,835,6527,2576,13118,0,12,2006,0,-521,183,65,554,0,0,0,0,2020-06-02 18:00:00
2020-06-02,39,27255,28721,24707,792,6527,1169,13118,0,13,2005,0,-953,171,310,903,0,0,0,0,2020-06-02 19:00:00
2020-06-02,41,26743,28226,24326,799,6527,278,13118,0,8,2004,0,-975,244,388,1016,0,0,0,0,2020-06-02 20:00:00
2020-06-02,43,26450,27931,24135,724,6527,1,13118,0,7,2005,0,-974,299,460,1000,0,0,0,0,2020-06-02 21:00:00
2020-06-02,45,26186,26695,23956,725,6527,0,13118,0,6,1814,0,-3,295,451,454,0,0,0,0,2020-06-02 22:00:00
2020-06-02,47,22997,23504,21072,906,6527,0,13118,0,7,1426,0,594,307,404,697,0,0,0,0,2020-06-02 23:00:00
2020-06-03,1,20645,21152,19052,1073,6527,0,13118,0,7,1409,0,709,236,105,708,0,0,0,0,2020-06-03 00:00:00
2020-06-03,3,19425,20182,18145,1181,6527,0,13119,0,193,1410,0,700,365,-65,708,0,0,0,0,2020-06-03 01:00:00
2020-06-03,5,18800,20052,17614,1271,6527,0,13119,0,717,1410,0,312,363,-36,559,0,0,0,0,2020-06-03 02:00:00
2020-06-03,7,17954,19557,16798,1399,6527,0,13119,0,539,1410,0,-565,238,1,586,0,0,0,0,2020-06-03 03:00:00
2020-06-03,9,17796,19465,16610,1468,6527,0,13119,0,490,1411,0,-670,237,246,-10,0,0,0,0,2020-06-03 04:00:00
2020-06-03,11,17782,19904,16509,1491,6527,23,13119,0,281,1215,0,-670,238,444,-672,0,0,0,0,2020-06-03 05:00:00
2020-06-03,13,19639,21630,18212,1672,6527,262,13119,0,20,1507,0,-720,238,504,-752,0,0,0,0,2020-06-03 06:00:00
2020-06-03,15,22437,24099,20750,1828,6527,665,13119,0,16,613,0,-892,160,504,-255,0,0,0,0,2020-06-03 07:00:00
2020-06-03,17,25030,25774,23103,1935,6527,1265,13119,0,15,1264,0,-3,35,504,-226,0,0,0,0,2020-06-03 08:00:00
2020-06-03,19,26090,26596,24072,2078,6527,1847,13119,0,6,1452,0,0,122,504,530,0,0,0,0,2020-06-03 09:00:00
2020-06-03,21,25963,26697,23823,2169,6527,2262,13119,0,7,1531,0,-227,126,504,401,0,0,0,0,2020-06-03 10:00:00
2020-06-03,23,25947,26450,23715,2233,6527,3089,13119,0,3,1214,0,408,148,504,501,0,0,0,0,2020-06-03 11:00:00
2020-06-03,25,26630,27133,24308,2343,6527,3425,13119,0,3,1239,0,789,148,504,551,0,0,0,0,2020-06-03 12:00:00
2020-06-03,27,26491,26994,24195,2405,6527,2965,13119,0,3,948,0,684,148,504,607,0,0,0,0,2020-06-03 13:00:00
2020-06-03,29,25698,26201,23527,2415,6527,2659,13119,0,3,1062,0,437,148,504,573,0,0,0,0,2020-06-03 14:00:00
2020-06-03,31,25504,26007,23312,2389,6527,2407,13119,0,3,1397,0,142,167,504,432,0,0,0,0,2020-06-03 15:00:00
2020-06-03,33,26161,26664,23895,2301,6527,2049,13119,0,3,1024,0,396,169,504,746,0,0,0,0,2020-06-03 16:00:00
2020-06-03,35,27995,28503,25456,2171,6527,1452,13119,0,8,1202,0,616,169,504,307,0,0,0,0,2020-06-03 17:00:00
2020-06-03,37,28429,28938,25828,2058,6527,991,13119,0,9,1608,0,106,169,504,599,0,0,0,0,2020-06-03 18:00:00
2020-06-03,39,27369,27881,24851,1927,6527,401,13119,0,12,1607,0,102,170,504,615,0,0,0,0,2020-06-03 19:00:00
2020-06-03,41,26273,26783,23774,1757,6527,115,13119,0,10,1443,0,102,168,504,693,0,0,0,0,2020-06-03 20:00:00
2020-06-03,43,25483,25992,23015,1608,6527,1,13119,0,9,839,0,258,168,504,639,0,0,0,0,2020-06-03 21:00:00
2020-06-03,45,24510,25015,22108,1458,6527,0,13119,0,5,766,0,456,168,295,656,0,0,0,0,2020-06-03 22:00:00
2020-06-03,47,22200,22704,19929,1334,6527,0,13119,0,4,1341,0,611,235,225,685,0,0,0,0,2020-06-03 23:00:00
2020-06-04,1,20107,20757,18040,1252,6527,0,13119,0,150,1369,0,688,295,349,688,0,0,0,0,2020-06-04 00:00:00
2020-06-04,3,19119,19990,17179,1112,6527,0,13119,0,371,1369,0,671,285,49,688,0,0,0,0,2020-06-04 01:00:00
2020-06-04,5,18789,19470,16936,998,6527,0,13119,0,181,1369,0,105,257,0,361,0,0,0,0,2020-06-04 02:00:00
2020-06-04,7,18134,19006,16282,947,6527,0,13119,0,372,1371,0,2,82,0,157,0,0,0,0,2020-06-04 03:00:00
2020-06-04,9,18104,19268,16256,881,6527,0,13119,0,512,1368,0,-152,41,0,86,0,0,0,0,2020-06-04 04:00:00
2020-06-04,11,18051,19330,16215,845,6527,24,13119,0,309,1370,0,-470,35,185,268,0,0,0,0,2020-06-04 05:00:00
2020-06-04,13,19883,21107,17887,880,6527,386,13119,0,71,1368,0,-653,227,431,671,0,0,0,0,2020-06-04 06:00:00
2020-06-04,15,22795,23961,20560,903,6527,1042,13119,0,11,1503,0,-655,194,335,486,0,0,0,0,2020-06-04 07:00:00
2020-06-04,17,24940,26242,22448,970,6527,1733,13119,0,11,1604,0,-791,147,137,744,0,0,0,0,2020-06-04 08:00:00
2020-06-04,19,25680,26983,23077,1089,6527,2530,13119,0,7,1423,0,-796,73,23,755,0,0,0,0,2020-06-04 09:00:00
2020-06-04,21,25522,26825,22849,1183,6527,3655,13119,0,6,1601,0,-797,72,89,756,0,0,0,0,2020-06-04 10:00:00
2020-06-04,23,25150,26052,22437,1241,6527,4916,13119,0,10,1322,0,-392,144,162,756,0,0,0,0,2020-06-04 11:00:00
2020-06-04,25,25662,26877,22920,1288,6527,4529,13119,0,8,1526,0,-707,229,336,619,0,0,0,0,2020-06-04 12:00:00
2020-06-04,27,25926,27155,23268,1365,6527,4218,13119,0,4,1414,0,-725,230,214,653,0,0,0,0,2020-06-04 13:00:00
2020-06-04,29,25174,25681,22643,1375,6527,3545,13119,0,7,1601,0,0,226,350,515,0,0,0,0,2020-06-04 14:00:00
2020-06-04,31,25734,26873,23239,1447,6527,2877,13119,0,4,1609,0,-635,214,401,464,0,0,0,0,2020-06-04 15:00:00
2020-06-04,33,26658,27165,24132,1501,6527,2288,13119,0,7,1145,0,786,158,412,862,0,0,0,0,2020-06-04 16:00:00
2020-06-04,35,28830,29339,26081,1457,6527,1774,13119,0,9,1199,0,1053,96,503,640,0,0,0,0,2020-06-04 17:00:00
2020-06-04,37,29345,29862,26705,1400,6527,998,13119,0,17,864,0,1056,96,504,721,0,0,0,0,2020-06-04 18:00:00
2020-06-04,39,28676,29188,26191,1309,6527,581,13119,0,12,877,0,627,213,504,646,0,0,0,0,2020-06-04 19:00:00
2020-06-04,41,27853,28360,25440,1252,6527,150,13119,0,7,1282,0,860,216,504,723,0,0,0,0,2020-06-04 20:00:00
2020-06-04,43,27084,27594,24763,1141,6527,0,13119,0,10,1164,0,762,216,504,519,0,0,0,0,2020-06-04 21:00:00
2020-06-04,45,26055,26563,23668,1081,6527,0,13119,0,8,1637,0,491,216,504,408,0,0,0,0,2020-06-04 22:00:00
2020-06-04,47,22677,23185,20600,1139,6527,0,13119,0,8,1417,0,699,199,504,696,0,0,0,0,2020-06-04 23:00:00
2020-06-05,1,20187,20737,18285,1279,6527,0,13119,0,50,1371,0,690,199,504,689,0,0,0,0,2020-06-05 00:00:00
2020-06-05,3,18848,20055,17098,1451,6527,0,13120,0,707,1369,0,691,190,294,688,0,0,0,0,2020-06-05 01:00:00
2020-06-05,5,18397,19442,16768,1655,6527,0,13120,0,545,1371,0,105,189,313,500,0,0,0,0,2020-06-05 02:00:00
2020-06-05,7,17445,18681,15902,1902,6527,0,13120,0,736,708,0,102,143,293,112,0,0,0,0,2020-06-05 03:00:00
2020-06-05,9,17106,18719,15649,2041,6527,0,13120,0,565,769,0,-548,69,35,20,0,0,0,0,2020-06-05 04:00:00
2020-06-05,11,17123,19277,15714,2183,6527,38,13120,0,634,-150,0,-655,-149,-66,507,0,0,0,0,2020-06-05 05:00:00
2020-06-05,13,18918,20287,17357,2366,6527,690,13120,0,123,2,0,-656,-90,48,327,0,0,0,0,2020-06-05 06:00:00
2020-06-05,15,21246,22742,19553,2590,6527,1481,13120,0,593,1267,0,-403,67,8,675,0,0,0,0,2020-06-05 07:00:00
2020-06-05,17,23298,24031,21458,2950,6527,2175,13120,0,233,1369,0,404,25,3,689,0,0,0,0,2020-06-05 08:00:00
2020-06-05,19,23863,24411,21999,3164,6527,3466,13120,0,14,1369,0,487,-34,0,688,0,0,0,0,2020-06-05 09:00:00
2020-06-05,21,23740,24325,21907,3278,6527,3771,13120,0,45,1369,0,105,-40,66,689,0,0,0,0,2020-06-05 10:00:00
2020-06-05,23,23404,24562,21591,3443,6527,5955,13120,0,26,1370,0,-547,-85,210,688,0,0,0,0,2020-06-05 11:00:00
2020-06-05,25,23388,24702,21564,3606,6527,6452,13120,0,13,1600,0,-646,-155,401,185,0,0,0,0,2020-06-05 12:00:00
2020-06-05,27,22619,23782,20884,3853,6527,6751,13120,0,13,1575,0,-650,12,450,249,0,0,0,0,2020-06-05 13:00:00
2020-06-05,29,21331,22596,19844,3980,6527,6513,13120,0,14,1373,0,-602,-149,218,123,0,0,0,0,2020-06-05 14:00:00
2020-06-05,31,20387,21988,18937,4025,6527,5800,13120,0,293,1373,0,-649,-65,291,-94,0,0,0,0,2020-06-05 15:00:00
2020-06-05,33,21298,22488,19835,4039,6527,4549,13120,0,12,1368,0,-650,-28,490,270,0,0,0,0,2020-06-05 16:00:00
2020-06-05,35,23879,24771,22222,3856,6527,3607,13120,0,12,1368,0,-380,63,504,429,0,0,0,0,2020-06-05 17:00:00
2020-06-05,37,25100,25608,23422,3767,6527,2374,13120,0,8,1406,0,268,81,504,539,0,0,0,0,2020-06-05 18:00:00
2020-06-05,39,25246,25759,23677,3886,6527,1274,13120,0,13,1702,0,524,81,504,448,0,0,0,0,2020-06-05 19:00:00
2020-06-05,41,24523,25034,23020,3888,6527,371,13120,0,11,1439,0,402,85,504,376,0,0,0,0,2020-06-05 20:00:00
2020-06-05,43,23378,23892,21975,3778,6527,5,13120,0,14,187,0,286,85,504,322,0,0,0,0,2020-06-05 21:00:00
2020-06-05,45,22570,23379,21238,3717,6527,0,13120,0,13,-296,0,436,72,504,539,0,0,0,0,2020-06-05 22:00:00
2020-06-05,47,20254,21900,19044,3691,6527,0,13120,0,10,232,0,-549,62,504,-587,0,0,0,0,2020-06-05 23:00:00
2020-06-06,1,17898,20971,16869,3709,6527,0,13120,0,47,-1210,0,-649,81,504,-667,0,0,0,0,2020-06-06 00:00:00
2020-06-06,3,16860,20623,15890,3706,6527,0,13120,0,535,-1405,0,-650,81,496,-673,0,0,0,0,2020-06-06 01:00:00
2020-06-06,5,16216,20475,15198,3621,6527,0,13120,0,1025,-1381,0,-655,81,504,-698,0,0,0,0,2020-06-06 02:00:00
2020-06-06,7,15410,20245,14359,3551,6527,0,13120,0,1461,-1380,0,-826,81,504,-668,0,0,0,0,2020-06-06 03:00:00
2020-06-06,9,15248,19880,14159,3491,6527,0,13120,0,1400,-1380,0,-686,81,504,-666,0,0,0,0,2020-06-06 04:00:00
2020-06-06,11,14763,19249,13690,3496,6527,44,13120,0,1258,-1380,0,-681,81,504,-667,0,0,0,0,2020-06-06 05:00:00
2020-06-06,13,15428,19622,14358,3683,6527,553,13120,0,982,-1380,0,-666,81,504,-666,0,0,0,0,2020-06-06 06:00:00
2020-06-06,15,16211,20540,15066,3867,6527,1459,13120,0,949,-1492,0,-693,85,504,-695,0,0,0,0,2020-06-06 07:00:00
2020-06-06,17,17320,19852,16062,3974,6527,2221,13120,0,354,-1074,0,-570,85,504,-34,0,0,0,0,2020-06-06 08:00:00
2020-06-06,19,18965,20075,17516,4072,6527,2932,13120,0,87,-276,0,-247,85,504,651,0,0,0,0,2020-06-06 09:00:00
2020-06-06,21,20071,20715,18487,4139,6527,3201,13120,0,19,218,0,-125,14,504,685,0,0,0,0,2020-06-06 10:00:00
2020-06-06,23,21381,21949,19574,4090,6527,3147,13120,0,7,-61,0,144,1,322,685,0,0,0,0,2020-06-06 11:00:00
2020-06-06,25,21937,22450,19999,3964,6527,4775,13120,0,13,539,0,481,25,493,685,0,0,0,0,2020-06-06 12:00:00
2020-06-06,27,21775,22281,19763,3857,6527,4853,13120,0,6,334,0,636,49,504,686,0,0,0,0,2020-06-06 13:00:00
2020-06-06,29,21030,21533,19102,3650,6527,4259,13120,0,3,88,0,118,46,504,686,0,0,0,0,2020-06-06 14:00:00
2020-06-06,31,20676,21222,18754,3354,6527,3413,13120,0,7,-39,0,102,23,504,451,0,0,0,0,2020-06-06 15:00:00
2020-06-06,33,21533,22046,19561,3058,6527,3267,13120,0,13,53,0,225,136,504,576,0,0,0,0,2020-06-06 16:00:00
2020-06-06,35,23651,24162,21443,2758,6527,2171,13120,0,11,1306,0,687,136,504,703,0,0,0,0,2020-06-06 17:00:00
2020-06-06,37,25476,25985,23228,2488,6527,1717,13120,0,9,1408,0,710,136,504,708,0,0,0,0,2020-06-06 18:00:00
2020-06-06,39,25723,26233,23558,2282,6527,984,13120,0,10,1408,0,711,136,504,707,0,0,0,0,2020-06-06 19:00:00
2020-06-06,41,25380,25888,23329,1938,6527,377,13120,0,8,1408,0,711,146,504,707,0,0,0,0,2020-06-06 20:00:00
2020-06-06,43,24702,25210,22765,1596,6527,3,13120,0,8,1408,0,710,147,504,707,0,0,0,0,2020-06-06 21:00:00
2020-06-06,45,24245,24750,22343,1473,6527,0,13120,0,5,1369,0,691,147,504,687,0,0,0,0,2020-06-06 22:00:00
2020-06-06,47,22208,22722,20482,1421,6527,0,13120,0,14,939,0,506,186,436,641,0,0,0,0,2020-06-06 23:00:00
2020-06-07,1,19912,20432,18404,1391,6527,0,13120,0,20,214,0,402,171,135,591,0,0,0,0,2020-06-07 00:00:00
2020-06-07,3,18789,19329,17422,1384,6527,0,13120,0,14,-26,0,105,150,0,488,0,0,0,0,2020-06-07 01:00:00
2020-06-07,5,18324,19431,17001,1361,6527,0,13120,0,353,-254,0,204,98,0,203,0,0,0,0,2020-06-07 02:00:00
2020-06-07,7,17622,19071,16326,1354,6527,0,13120,0,440,-109,0,-400,98,0,326,0,0,0,0,2020-06-07 03:00:00
2020-06-07,9,17179,19015,15947,1389,6527,0,13120,0,727,84,0,-609,98,0,26,0,0,0,0,2020-06-07 04:00:00
2020-06-07,11,16638,18497,15436,1440,6527,56,13120,0,725,2,0,-634,98,0,67,0,0,0,0,2020-06-07 05:00:00
2020-06-07,13,17011,18276,15793,1425,6527,548,13120,0,209,-28,0,-261,98,0,-267,0,0,0,0,2020-06-07 06:00:00
2020-06-07,15,17211,18091,15937,1586,6527,1355,13120,0,159,-129,0,94,192,129,-92,0,0,0,0,2020-06-07 07:00:00
2020-06-07,17,18461,18972,17087,1797,6527,2388,13120,0,11,466,0,396,62,110,421,0,0,0,0,2020-06-07 08:00:00
2020-06-07,19,19951,20459,18398,1882,6527,3316,13120,0,8,1319,0,679,197,386,679,0,0,0,0,2020-06-07 09:00:00
2020-06-07,21,21119,21626,19384,1913,6527,4013,13120,0,7,1369,0,691,197,504,689,0,0,0,0,2020-06-07 10:00:00
2020-06-07,23,21923,22430,20073,1909,6527,4606,13120,0,7,1369,0,739,170,504,688,0,0,0,0,2020-06-07 11:00:00
2020-06-07,25,22604,23111,20627,1924,6527,4756,13120,0,7,1369,0,694,83,504,688,0,0,0,0,2020-06-07 12:00:00
2020-06-07,27,22899,23404,20897,1915,6527,4388,13120,0,5,1369,0,691,165,504,688,0,0,0,0,2020-06-07 13:00:00
2020-06-07,29,22503,23008,20556,1925,6527,3711,13120,0,5,1369,0,690,164,504,689,0,0,0,0,2020-06-07 14:00:00
2020-06-07,31,22729,23236,20768,1953,6527,3114,13120,0,7,1369,0,691,203,504,689,0,0,0,0,2020-06-07 15:00:00
2020-06-07,33,24077,24591,22001,1923,6527,2636,13120,0,14,1504,0,755,211,504,753,0,0,0,0,2020-06-07 16:00:00
2020-06-07,35,26265,26780,23950,1823,6527,2184,13120,0,15,1605,0,803,153,504,760,0,0,0,0,2020-06-07 17:00:00
2020-06-07,37,26585,27094,24305,1717,6527,1715,13120,0,9,1608,0,630,90,504,709,0,0,0,0,2020-06-07 18:00:00
2020-06-07,39,25966,26475,23802,1590,6527,944,13120,0,9,1607,0,706,134,504,623,0,0,0,0,2020-06-07 19:00:00
2020-06-07,41,25346,25856,23210,1425,6527,259,13120,0,10,1607,0,709,236,504,546,0,0,0,0,2020-06-07 20:00:00
2020-06-07,43,24936,25445,22935,1261,6527,3,13120,0,9,1606,0,708,168,504,758,0,0,0,0,2020-06-07 21:00:00
2020-06-07,45,24476,24984,22484,1168,6527,0,13120,0,8,1512,0,757,78,504,754,0,0,0,0,2020-06-07 22:00:00
2020-06-07,47,22032,22538,20133,1110,6527,0,13120,0,6,1374,0,554,156,367,690,0,0,0,0,2020-06-07 23:00:00
2020-06-08,1,19960,20611,18195,1009,6527,0,13120,0,151,1370,0,592,391,65,648,0,0,0,0,2020-06-08 00:00:00
2020-06-08,3,19101,19955,17393,944,6527,0,13120,0,354,1370,0,659,395,0,686,0,0,0,0,2020-06-08 01:00:00
2020-06-08,5,19000,20158,17329,871,6527,0,13120,0,658,1369,0,683,401,115,687,0,0,0,0,2020-06-08 02:00:00
2020-06-08,7,18272,19511,16574,812,6527,0,13120,0,739,1370,0,444,401,115,688,0,0,0,0,2020-06-08 03:00:00
2020-06-08,9,18055,19131,16354,755,6527,0,13120,0,576,1466,0,340,392,94,66,0,0,0,0,2020-06-08 04:00:00
2020-06-08,11,18028,19467,16341,709,6527,22,13120,0,114,1605,0,-639,393,247,-186,0,0,0,0,2020-06-08 05:00:00
2020-06-08,13,20122,22104,18230,702,6527,382,13120,0,11,1801,0,-869,379,443,-602,0,0,0,0,2020-06-08 06:00:00
2020-06-08,15,22836,24610,20641,730,6527,1040,13120,0,10,299,0,-969,100,259,-295,0,0,0,0,2020-06-08 07:00:00
2020-06-08,17,25569,26216,23100,755,6527,2029,13120,0,10,296,0,94,-83,-43,-11,0,0,0,0,2020-06-08 08:00:00
2020-06-08,19,26192,27123,23565,756,6527,3227,13120,0,10,1027,0,135,-398,-23,0,0,0,0,0,2020-06-08 09:00:00
2020-06-08,21,26168,27251,23450,722,6527,4099,13120,0,9,1416,0,103,-456,-118,0,0,0,0,0,2020-06-08 10:00:00
2020-06-08,23,26136,27329,23390,684,6527,4552,13120,0,8,1835,0,102,-456,-229,82,0,0,0,0,2020-06-08 11:00:00
2020-06-08,25,26893,28083,24082,678,6527,5005,13120,0,5,1521,0,219,-456,-229,496,0,0,0,0,2020-06-08 12:00:00
2020-06-08,27,26380,27621,23614,725,6527,5481,13120,0,7,1743,0,105,-456,-278,343,0,0,0,0,2020-06-08 13:00:00
2020-06-08,29,25719,26859,23068,777,6527,5293,13120,0,3,1710,0,102,-456,-181,379,0,0,0,0,2020-06-08 14:00:00
2020-06-08,31,25393,26593,22792,744,6527,4757,13120,0,3,1851,0,102,-456,-241,236,0,0,0,0,2020-06-08 15:00:00
2020-06-08,33,25847,27417,23236,725,6527,4572,13120,0,7,1710,0,-434,-456,-173,755,0,0,0,0,2020-06-08 16:00:00
2020-06-08,35,28111,29142,25294,709,6527,3452,13120,0,8,1611,0,457,-456,-67,311,0,0,0,0,2020-06-08 17:00:00
2020-06-08,37,29087,29976,26284,699,6527,2267,13120,0,3,1416,0,527,-386,0,460,0,0,0,0,2020-06-08 18:00:00
2020-06-08,39,28818,29423,26169,739,6527,1111,13120,0,7,1137,0,670,-98,0,656,0,0,0,0,2020-06-08 19:00:00
2020-06-08,41,28005,28684,25455,692,6527,297,13120,0,4,1078,0,479,-175,0,795,0,0,0,0,2020-06-08 20:00:00
2020-06-08,43,27455,28001,25011,579,6527,11,13120,0,3,603,0,516,-42,-1,742,0,0,0,0,2020-06-08 21:00:00
2020-06-08,45,26725,27254,24357,521,6527,0,13120,0,10,1170,0,511,-19,0,668,0,0,0,0,2020-06-08 22:00:00
2020-06-08,47,24142,24804,21933,459,6527,0,13120,0,10,665,0,839,-111,-41,823,0,0,0,0,2020-06-08 23:00:00
2020-06-09,1,21883,22594,19823,393,6527,0,13120,0,33,1093,0,555,-178,0,712,0,0,0,0,2020-06-09 00:00:00
2020-06-09,3,20701,21482,18749,350,6527,0,13121,0,118,1350,0,208,-163,0,746,0,0,0,0,2020-06-09 01:00:00
2020-06-09,5,20335,21626,18441,328,6527,0,13121,0,654,1383,0,192,-137,0,706,0,0,0,0,2020-06-09 02:00:00
2020-06-09,7,19885,21122,18002,306,6527,0,13121,0,737,1598,0,192,11,0,80,0,0,0,0,2020-06-09 03:00:00
2020-06-09,9,19816,21071,17939,299,6527,0,13121,0,755,1705,0,192,40,0,48,0,0,0,0,2020-06-09 04:00:00
2020-06-09,11,19554,21490,17681,264,6527,74,13121,0,261,1708,0,-532,241,28,-643,0,0,0,0,2020-06-09 05:00:00
2020-06-09,13,21131,23367,19100,251,6527,688,13121,0,6,1852,0,-770,175,201,-960,0,0,0,0,2020-06-09 06:00:00
2020-06-09,15,23565,25969,21289,273,6527,1748,13121,0,5,1356,0,-796,-84,72,-1019,0,0,0,0,2020-06-09 07:00:00
2020-06-09,17,25142,27777,22633,292,6527,3102,13121,0,7,1975,0,-1003,-398,-6,-721,0,0,0,0,2020-06-09 08:00:00
2020-06-09,19,25679,27923,23011,353,6527,4550,13121,0,9,2007,0,-974,-456,-127,-178,0,0,0,0,2020-06-09 09:00:00
2020-06-09,21,25345,28054,22664,452,6527,5725,13121,0,12,1984,0,-898,-456,-235,-608,0,0,0,0,2020-06-09 10:00:00
2020-06-09,23,25780,28401,23107,563,6527,5711,13121,0,10,2006,0,-969,-387,-260,-495,0,0,0,0,2020-06-09 11:00:00
2020-06-09,25,26424,28614,23704,681,6527,5654,13121,0,5,2006,0,-973,-415,-297,124,0,0,0,0,2020-06-09 12:00:00
2020-06-09,27,25768,27993,23112,787,6527,4987,13121,0,5,1978,0,-902,-456,-216,-146,0,0,0,0,2020-06-09 13:00:00
2020-06-09,29,25559,27781,23050,850,6527,5293,13121,0,4,1977,0,-861,-456,-148,-253,0,0,0,0,2020-06-09 14:00:00
