SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2022-03-15,13,27948,29983,25765,1535,6545,0,14107,0,12,-1,-804,384,402,0,-618,1259,0,0,0,2022-03-15 06:00:00
2022-03-15,15,32475,34074,29880,1547,6545,783,14107,0,12,-1,-618,197,398,0,-368,1259,0,0,0,2022-03-15 07:00:00
2022-03-15,17,33904,35279,31007,1619,6545,2551,14107,0,14,-1,-760,464,363,0,9,1260,0,0,0,2022-03-15 08:00:00
2022-03-15,19,33365,35541,30482,1763,6545,3889,14107,0,6,-1,-1006,597,98,0,-563,1260,0,0,0,2022-03-15 09:00:00
2022-03-15,21,31940,34541,29103,1945,6545,4670,14107,0,4,-1,-1028,-98,-19,0,-851,1259,0,0,0,2022-03-15 10:00:00
2022-03-15,23,31400,33437,28592,2160,6545,6019,14107,0,12,-1,-1028,-6,-80,0,-310,1259,0,0,0,2022-03-15 11:00:00
2022-03-15,25,30706,32527,27895,2441,6545,6417,14107,0,8,-1,-1028,212,-96,0,-88,1259,0,0,0,2022-03-15 12:00:00
2022-03-15,27,30250,32311,27467,2549,6545,6067,14107,0,7,-1,-1028,-425,25,0,207,1259,0,0,0,2022-03-15 13:00:00
2022-03-15,29,30562,32366,27799,2376,6545,4402,14107,0,5,-1,-1025,86,66,0,-173,1259,0,0,0,2022-03-15 14:00:00
2022-03-15,31,31724,33810,28892,2215,6545,2711,14107,0,5,-1,-1005,-89,86,0,-386,1260,0,0,0,2022-03-15 15:00:00
2022-03-15,33,34097,36855,31083,2038,6545,1367,14107,0,8,-1,-1026,-240,93,0,-883,1259,0,0,0,2022-03-15 16:00:00
2022-03-15,35,37126,39401,33918,1853,6545,355,14107,0,4,-1,-1028,-163,-77,0,-402,1260,0,0,0,2022-03-15 17:00:00
2022-03-15,37,38736,40737,35479,1743,6545,0,14107,0,4,-1,-1023,87,-373,0,279,1259,0,0,0,2022-03-15 18:00:00
2022-03-15,39,38507,40089,35215,1736,6545,0,14107,0,13,-1,-544,552,-424,0,192,1117,0,0,0,2022-03-15 19:00:00
2022-03-15,41,35996,38045,32836,1749,6545,0,14107,0,11,-1,-982,392,-455,0,13,1098,0,0,0,2022-03-15 20:00:00
2022-03-15,43,32819,34909,30021,1712,6545,0,14107,0,7,-1,-1027,153,-455,0,78,1097,0,0,0,2022-03-15 21:00:00
2022-03-15,45,28832,31180,26429,1559,6545,0,14107,0,12,-1,-1028,-252,-455,0,186,1098,0,0,0,2022-03-15 22:00:00
2022-03-15,47,25617,28071,23405,1422,6545,0,14107,0,295,-1,-654,-130,-455,0,-319,1239,0,0,0,2022-03-15 23:00:00
2022-03-16,1,24147,26988,22002,1343,6545,0,14109,0,1217,-1,-571,393,-452,0,99,1259,0,0,0,2022-03-16 00:00:00
2022-03-16,3,24209,26584,22108,1270,6545,0,14109,0,965,-1,-461,417,-348,0,48,1259,0,0,0,2022-03-16 01:00:00
2022-03-16,5,23210,25411,21126,1139,6545,0,14109,0,1188,-1,-70,201,-331,0,-11,1260,0,0,0,2022-03-16 02:00:00
2022-03-16,7,22506,25023,20324,969,6545,0,14109,0,1303,-1,-364,8,-142,0,-107,1260,0,0,0,2022-03-16 03:00:00
2022-03-16,9,22511,25319,20250,810,6545,0,14109,0,1118,-1,-640,-95,-45,0,-309,1259,0,0,0,2022-03-16 04:00:00
2022-03-16,11,23241,26658,20942,691,6545,0,14109,0,581,-1,-905,-356,-190,0,-784,1259,0,0,0,2022-03-16 05:00:00
2022-03-16,13,27417,30405,24790,619,6545,0,14109,0,16,-1,-1019,-558,11,0,-794,1259,0,0,0,2022-03-16 06:00:00
2022-03-16,15,32734,33747,29596,577,6545,218,14109,0,14,-1,-175,461,-223,0,268,1259,0,0,0,2022-03-16 07:00:00
2022-03-16,17,35573,36631,32050,553,6545,699,14109,0,8,-1,273,999,-449,0,800,1259,0,0,0,2022-03-16 08:00:00
2022-03-16,19,36729,38172,33083,567,6545,954,14109,0,9,-1,934,1003,-454,0,749,1259,-379,0,0,2022-03-16 09:00:00
2022-03-16,21,36737,38226,33053,591,6545,1178,14109,0,7,-1,723,1003,-373,0,711,1259,-508,0,0,2022-03-16 10:00:00
2022-03-16,23,36814,38370,33130,616,6545,1411,14109,0,7,-1,777,1003,-441,0,337,1260,-507,0,0,2022-03-16 11:00:00
2022-03-16,25,37239,38182,33593,714,6545,1352,14109,0,7,-1,818,1003,-335,0,236,1259,0,0,0,2022-03-16 12:00:00
2022-03-16,27,37646,38456,34078,862,6545,1083,14109,0,6,-1,451,1003,-203,0,558,1259,0,0,0,2022-03-16 13:00:00
2022-03-16,29,37209,37965,33773,1053,6545,652,14109,0,11,-1,-69,1002,-75,0,519,1259,0,0,0,2022-03-16 14:00:00
2022-03-16,31,37605,38666,34194,1155,6545,408,14109,0,9,-1,-362,1003,-89,0,773,1259,0,0,0,2022-03-16 15:00:00
2022-03-16,33,38187,39138,34814,1269,6545,333,14109,0,17,-1,-282,988,-51,0,663,1259,0,0,0,2022-03-16 16:00:00
2022-03-16,35,40133,40894,36533,1465,6545,178,14109,0,5,-1,-106,1003,-49,0,700,1259,0,0,0,2022-03-16 17:00:00
2022-03-16,37,40583,41471,37015,1501,6545,0,14109,0,4,-1,-244,1003,-39,0,728,1259,0,0,0,2022-03-16 18:00:00
2022-03-16,39,39700,40657,36030,1589,6545,0,14109,0,10,-1,-131,1003,-215,0,1008,1259,0,0,0,2022-03-16 19:00:00
2022-03-16,41,36821,38569,33264,1773,6545,0,14109,0,11,-1,-756,1002,-380,0,934,1259,0,0,0,2022-03-16 20:00:00
2022-03-16,43,33529,34782,30331,1736,6545,0,14109,0,4,-1,-515,938,-133,0,830,1259,0,0,0,2022-03-16 21:00:00
2022-03-16,45,29606,31246,26857,1692,6545,0,14109,0,7,-1,-990,999,-42,0,994,1260,0,0,0,2022-03-16 22:00:00
2022-03-16,47,26090,26830,23604,1675,6545,0,14109,0,48,-1,257,1003,-91,0,1000,1384,0,0,0,2022-03-16 23:00:00
2022-03-17,1,24704,25519,22371,1654,6545,0,14110,0,140,-1,403,1002,-74,0,1000,1399,0,0,0,2022-03-17 00:00:00
2022-03-17,3,24949,25988,22682,1553,6545,0,14110,0,438,-1,383,1003,239,0,999,1399,0,0,0,2022-03-17 01:00:00
2022-03-17,5,23867,25759,21697,1489,6545,0,14110,0,1291,-1,502,1002,401,0,999,1399,0,0,0,2022-03-17 02:00:00
2022-03-17,7,23405,25531,21171,1421,6545,0,14110,0,1525,-1,796,1003,366,0,999,1276,0,0,0,2022-03-17 03:00:00
2022-03-17,9,23193,25292,21019,1435,6545,0,14110,0,1498,-1,483,1003,366,0,999,1259,0,0,0,2022-03-17 04:00:00
2022-03-17,11,24234,25560,22064,1479,6545,0,14110,0,413,-1,-312,1003,366,0,754,1259,0,0,0,2022-03-17 05:00:00
2022-03-17,13,28243,28855,25834,1537,6545,1,14110,0,11,-1,123,1002,366,0,585,1259,0,0,0,2022-03-17 06:00:00
2022-03-17,15,32562,33172,29828,1685,6545,1202,14110,0,9,-1,407,1003,306,0,804,1117,0,0,0,2022-03-17 07:00:00
2022-03-17,17,32758,33977,30129,2076,6545,3697,14110,0,9,-1,466,1002,305,0,951,1097,-609,0,0,2022-03-17 08:00:00
2022-03-17,19,31431,33784,28830,2636,6545,5889,14110,0,7,-1,-722,1003,305,0,347,1098,-1023,0,0,2022-03-17 09:00:00
2022-03-17,21,29168,31817,26539,3248,6545,7203,14110,0,14,-1,-1013,1002,305,0,118,1098,-1021,0,0,2022-03-17 10:00:00
2022-03-17,23,28010,30366,25408,3686,6545,7734,14110,0,14,-1,-1028,1003,280,0,480,1098,-713,0,0,2022-03-17 11:00:00
2022-03-17,25,28256,30305,25753,3837,6545,7447,14110,0,14,-1,-1028,1003,288,0,671,1098,-406,0,0,2022-03-17 12:00:00
2022-03-17,27,27967,30007,25461,4021,6545,6933,14110,0,278,-1,-1028,759,277,0,715,1098,-133,0,0,2022-03-17 13:00:00
2022-03-17,29,28037,29661,25706,4020,6545,5813,14110,0,11,-1,-987,488,264,0,11,1098,-25,0,0,2022-03-17 14:00:00
2022-03-17,31,29203,30822,26870,3721,6545,3635,14110,0,7,-1,-823,305,347,0,-188,1098,0,0,0,2022-03-17 15:00:00
2022-03-17,33,32037,34290,29604,3234,6545,2069,14110,0,13,-1,-1009,8,256,0,-630,1098,0,0,0,2022-03-17 16:00:00
2022-03-17,35,35513,38073,32963,2670,6545,688,14110,0,9,-1,-1027,190,62,0,-923,1097,0,0,0,2022-03-17 17:00:00
2022-03-17,37,37269,39623,34516,2179,6545,1,14110,0,7,-1,-763,490,-77,0,-906,1098,0,0,0,2022-03-17 18:00:00
2022-03-17,39,38125,39099,35115,1897,6545,0,14110,0,16,-1,187,962,-333,0,293,1097,0,0,0,2022-03-17 19:00:00
2022-03-17,41,36222,37528,33130,1638,6545,0,14110,0,12,-1,-238,905,-455,0,375,1098,0,0,0,2022-03-17 20:00:00
2022-03-17,43,33514,34871,30654,1438,6545,0,14110,0,7,-1,-294,928,-455,0,219,1098,0,0,0,2022-03-17 21:00:00
2022-03-17,45,30122,31601,27457,1289,6545,0,14110,0,3,-1,-420,995,-455,0,107,1097,0,0,0,2022-03-17 22:00:00
2022-03-17,47,26931,28136,24474,1135,6545,0,14110,0,5,-1,-145,883,-454,0,67,1240,0,0,0,2022-03-17 23:00:00
2022-03-18,1,25670,26768,23264,928,6545,0,14112,0,42,-1,307,725,-455,0,407,1260,0,0,0,2022-03-18 00:00:00
2022-03-18,3,25893,27119,23510,756,6545,0,14112,0,314,-1,644,659,-311,0,714,1260,0,0,0,2022-03-18 01:00:00
2022-03-18,5,24902,26512,22497,625,6545,0,14112,0,764,-1,507,683,-245,0,770,1259,0,0,0,2022-03-18 02:00:00
2022-03-18,7,24351,25775,21916,619,6545,0,14112,0,759,-1,192,584,-64,0,604,1382,0,0,0,2022-03-18 03:00:00
2022-03-18,9,24003,25417,21587,702,6545,0,14112,0,643,-1,-170,379,154,0,469,1399,0,0,0,2022-03-18 04:00:00
2022-03-18,11,24853,26162,22392,783,6545,0,14112,0,256,-1,-183,433,376,0,-269,1399,0,0,0,2022-03-18 05:00:00
2022-03-18,13,28421,29071,25751,831,6545,4,14112,0,49,-1,179,375,402,0,69,1399,0,0,0,2022-03-18 06:00:00
2022-03-18,15,32935,33549,29853,845,6545,1072,14112,0,13,-1,792,949,402,0,915,1276,0,0,0,2022-03-18 07:00:00
2022-03-18,17,33818,34429,30440,853,6545,3151,14112,0,10,-1,845,1003,384,0,953,1259,0,0,0,2022-03-18 08:00:00
2022-03-18,19,32690,33298,29321,1010,6545,5261,14112,0,7,-1,1,1004,104,0,996,1260,564,0,0,2022-03-18 09:00:00
2022-03-18,21,30004,31255,26885,1388,6545,7291,14112,0,7,-1,-479,1003,-164,0,1000,1260,1000,0,0,2022-03-18 10:00:00
2022-03-18,23,28260,29433,25386,1703,6545,8385,14112,0,7,-1,-439,1003,-126,0,999,1259,733,0,0,2022-03-18 11:00:00
2022-03-18,25,27806,29435,24936,2038,6545,8553,14112,0,7,-1,535,1002,11,0,999,1259,-1021,0,0,2022-03-18 12:00:00
2022-03-18,27,27130,28760,24325,2201,6545,8007,14112,0,7,-1,841,826,111,0,1000,1259,-1022,0,0,2022-03-18 13:00:00
2022-03-18,29,26860,27635,24191,2015,6545,6956,14112,0,8,-1,348,995,270,0,981,1259,-166,0,0,2022-03-18 14:00:00
2022-03-18,31,27144,28650,24469,1887,6545,5379,14112,0,7,-1,-898,916,283,0,883,1137,0,0,0,2022-03-18 15:00:00
2022-03-18,33,29672,30334,27056,1781,6545,3377,14112,0,7,-1,-54,291,329,0,516,1242,0,0,0,2022-03-18 16:00:00
2022-03-18,35,32952,33631,30084,1624,6545,1167,14112,0,6,-1,-72,652,196,0,630,1260,0,0,0,2022-03-18 17:00:00
2022-03-18,37,35287,35953,32285,1650,6545,5,14112,0,1,-1,-64,897,259,0,972,1259,0,0,0,2022-03-18 18:00:00
2022-03-18,39,35880,36484,32748,1773,6545,0,14112,0,3,-1,190,999,233,0,1018,1122,0,0,0,2022-03-18 19:00:00
2022-03-18,41,33739,34347,30819,1916,6545,0,14112,0,7,-1,115,977,254,0,1019,1097,0,0,0,2022-03-18 20:00:00
2022-03-18,43,30980,31588,28255,1943,6545,0,14112,0,7,-1,779,1002,330,0,1001,1097,0,0,0,2022-03-18 21:00:00
2022-03-18,45,27723,28521,25248,1986,6545,0,14112,0,10,-1,-187,1003,347,0,999,1097,0,0,0,2022-03-18 22:00:00
2022-03-18,47,24622,25427,22376,2059,6545,0,14112,0,204,-1,219,1047,309,0,999,1097,0,0,0,2022-03-18 23:00:00
2022-03-19,1,23236,24294,21049,2049,6545,0,14112,0,457,-1,758,1049,393,0,967,1098,0,0,0,2022-03-19 00:00:00
2022-03-19,3,22973,23912,20896,2034,6545,0,14112,0,338,-1,443,1049,393,0,975,1097,0,0,0,2022-03-19 01:00:00
2022-03-19,5,21818,22847,19863,2065,6545,0,14112,0,391,-1,-37,895,393,0,958,1098,0,0,0,2022-03-19 02:00:00
2022-03-19,7,20833,22216,18921,2118,6545,0,14112,0,660,-1,-122,410,376,0,778,1097,0,0,0,2022-03-19 03:00:00
2022-03-19,9,20335,22119,18356,2168,6545,0,14112,0,928,-1,-255,251,376,0,819,1098,0,0,0,2022-03-19 04:00:00
2022-03-19,11,20588,22473,18567,2202,6545,0,14112,0,772,-1,-512,652,376,0,984,1097,0,0,0,2022-03-19 05:00:00
2022-03-19,13,21967,22878,19885,2311,6545,10,14112,0,310,-1,193,969,376,0,999,1098,0,0,0,2022-03-19 06:00:00
2022-03-19,15,23891,24504,21672,2509,6545,1376,14112,0,12,-1,639,1046,376,0,999,1098,0,0,0,2022-03-19 07:00:00
2022-03-19,17,24574,25186,21991,2753,6545,3819,14112,0,11,-1,576,1049,376,0,999,1098,0,0,0,2022-03-19 08:00:00
2022-03-19,19,24195,24803,21525,3001,6545,6084,14112,0,7,-1,553,1049,376,0,999,1098,0,0,0,2022-03-19 09:00:00
2022-03-19,21,22942,23656,20259,3389,6545,7887,14112,0,113,-1,190,1049,356,0,1000,1098,0,0,0,2022-03-19 10:00:00
2022-03-19,23,21355,23076,18841,3762,6545,9029,14112,0,201,-1,-919,1049,297,0,999,1098,0,0,0,2022-03-19 11:00:00
2022-03-19,25,20500,22743,18124,4043,6545,9406,14112,0,615,-1,-1027,1048,106,0,999,1030,0,0,0,2022-03-19 12:00:00
2022-03-19,27,19529,21964,17405,4167,6545,8982,14112,0,806,-1,-1028,1049,153,0,1000,626,0,0,0,2022-03-19 13:00:00
2022-03-19,29,19233,21655,17394,4226,6545,7759,14112,0,793,-1,-1028,1048,288,0,815,473,0,0,0,2022-03-19 14:00:00
2022-03-19,31,20389,22805,18599,4146,6545,5913,14112,0,787,-1,-1028,934,373,0,914,853,0,0,0,2022-03-19 15:00:00
2022-03-19,33,23243,24937,21309,3962,6545,3653,14112,0,65,-1,-1028,145,249,0,1010,1074,0,0,0,2022-03-19 16:00:00
2022-03-19,35,27863,29152,25664,3720,6545,1223,14112,0,10,-1,-678,617,80,0,1019,1098,0,0,0,2022-03-19 17:00:00
2022-03-19,37,31085,32335,28773,3480,6545,7,14112,0,2,-1,-647,991,43,0,1019,1097,0,0,0,2022-03-19 18:00:00
2022-03-19,39,32206,33024,29799,3342,6545,0,14112,0,2,-1,-215,1048,37,0,1019,1097,0,0,0,2022-03-19 19:00:00
2022-03-19,41,30068,31616,27787,3295,6545,0,14112,0,11,-1,-936,1006,59,0,1019,1097,0,0,0,2022-03-19 20:00:00
2022-03-19,43,28018,29661,25928,3322,6545,0,14112,0,16,-1,-1026,992,173,0,1001,1097,0,0,0,2022-03-19 21:00:00
2022-03-19,45,25552,27266,23667,3297,6545,0,14112,0,85,-1,-1028,392,275,0,1000,1097,0,0,0,2022-03-19 22:00:00
2022-03-19,47,22960,24897,21293,3236,6545,0,14112,0,308,-1,-1028,155,288,0,935,709,0,0,0,2022-03-19 23:00:00
2022-03-20,1,21987,24448,20466,2961,6545,0,14112,0,832,-1,-1028,460,166,0,956,1043,0,0,0,2022-03-20 00:00:00
2022-03-20,3,21879,23815,20397,2689,6545,0,14112,0,220,-1,-1028,-87,259,0,844,1098,0,0,0,2022-03-20 01:00:00
2022-03-20,5,20600,23093,19205,2485,6545,0,14112,0,411,-1,-1027,-454,211,0,760,1098,0,0,0,2022-03-20 02:00:00
2022-03-20,7,20041,22723,18486,2392,6545,0,14112,0,386,-1,-945,-750,173,0,731,1098,0,0,0,2022-03-20 03:00:00
2022-03-20,9,19781,22767,18062,2311,6545,0,14112,0,616,-1,-1020,-749,111,0,753,1098,0,0,0,2022-03-20 04:00:00
2022-03-20,11,20044,22827,18251,2310,6545,0,14112,0,408,-1,-1028,-746,220,0,755,1098,0,0,0,2022-03-20 05:00:00
2022-03-20,13,21058,23324,19215,2265,6545,19,14112,0,167,-1,-994,-504,197,0,524,1098,0,0,0,2022-03-20 06:00:00
2022-03-20,15,22202,23900,20301,2220,6545,1422,14112,0,15,-1,-1006,463,-76,0,466,705,0,0,0,2022-03-20 07:00:00
2022-03-20,17,23082,24614,20946,2304,6545,3766,14112,0,63,-1,-611,999,-257,0,962,999,0,0,0,2022-03-20 08:00:00
2022-03-20,19,23395,25201,21196,2519,6545,5695,14112,0,12,-1,-989,1002,-204,0,660,1233,0,0,0,2022-03-20 09:00:00
2022-03-20,21,23477,24901,21214,2848,6545,7115,14112,0,12,-1,-611,1058,-200,0,331,1259,0,0,0,2022-03-20 10:00:00
2022-03-20,23,22949,24196,20762,3025,6545,7671,14112,0,9,-1,-366,1061,-271,0,271,1260,0,0,0,2022-03-20 11:00:00
2022-03-20,25,23345,24642,21236,2852,6545,8075,14112,0,8,-1,-383,1061,-305,0,320,1260,0,0,0,2022-03-20 12:00:00
2022-03-20,27,23561,24701,21458,2528,6545,7607,14112,0,8,-1,-226,984,-305,0,326,1259,0,0,0,2022-03-20 13:00:00
2022-03-20,29,23723,24913,21621,2181,6545,6764,14112,0,8,-1,-276,880,-305,0,394,1260,0,0,0,2022-03-20 14:00:00
2022-03-20,31,25107,26020,22847,1847,6545,4885,14112,0,7,-1,48,775,-305,0,699,1259,0,0,0,2022-03-20 15:00:00
2022-03-20,33,28192,29106,25672,1600,6545,3019,14112,0,8,-1,412,660,-305,0,999,1260,0,0,0,2022-03-20 16:00:00
2022-03-20,35,32063,33081,29088,1342,6545,1060,14112,0,12,-1,874,665,-405,0,602,1381,0,0,0,2022-03-20 17:00:00
2022-03-20,37,34396,35250,31280,1137,6545,12,14112,0,4,-1,985,692,-249,0,544,1399,0,0,0,2022-03-20 18:00:00
2022-03-20,39,35597,36420,32342,1064,6545,0,14112,0,3,-1,948,998,-219,0,986,1276,0,0,0,2022-03-20 19:00:00
2022-03-20,41,33700,34552,30601,1034,6545,0,14112,0,15,-1,596,926,-236,0,1019,1259,0,0,0,2022-03-20 20:00:00
2022-03-20,43,31131,32644,28245,964,6545,0,14112,0,12,-1,-556,783,-344,0,1001,1259,0,0,0,2022-03-20 21:00:00
2022-03-20,45,28575,30372,25859,831,6545,0,14112,0,13,-1,-998,784,-185,0,921,1260,0,0,0,2022-03-20 22:00:00
2022-03-20,47,25549,27274,22968,698,6545,0,14112,0,165,-1,-879,1034,-80,0,978,1381,0,0,0,2022-03-20 23:00:00
2022-03-21,1,24075,25776,21685,616,6545,0,14114,0,599,-1,-311,1002,-190,0,990,1399,0,0,0,2022-03-21 00:00:00
2022-03-21,3,24264,25860,21897,587,6545,0,14114,0,472,-1,-298,1046,-225,0,999,1399,0,0,0,2022-03-21 01:00:00
2022-03-21,5,23429,25100,21103,567,6545,0,14114,0,868,-1,-64,979,-138,0,999,1399,0,0,0,2022-03-21 02:00:00
2022-03-21,7,23014,24826,20638,557,6545,0,14114,0,859,-1,-181,951,-171,0,954,1399,0,0,0,2022-03-21 03:00:00
2022-03-21,9,22898,25108,20550,529,6545,0,14114,0,652,-1,-957,1044,39,0,950,1399,0,0,0,2022-03-21 04:00:00
2022-03-21,11,23917,25598,21498,522,6545,0,14114,0,53,-1,-1027,575,172,0,476,1399,0,0,0,2022-03-21 05:00:00
2022-03-21,13,27893,29110,25148,535,6545,29,14114,0,12,-1,-604,1010,182,0,391,1399,0,0,0,2022-03-21 06:00:00
2022-03-21,15,32477,33164,29231,546,6545,1104,14114,0,8,-1,443,1048,-78,0,836,1399,0,0,0,2022-03-21 07:00:00
2022-03-21,17,34490,35493,30929,570,6545,2844,14114,0,9,-1,658,1048,-393,0,991,1399,597,0,0,2022-03-21 08:00:00
2022-03-21,19,34285,35347,30696,599,6545,4564,14114,0,6,-1,799,1048,-455,0,999,1399,990,0,0,2022-03-21 09:00:00
2022-03-21,21,32717,33778,29197,602,6545,6103,14114,0,6,0,317,1048,-455,0,1000,1399,1001,0,0,2022-03-21 10:00:00
2022-03-21,23,31658,32757,28191,649,6545,6764,14114,0,4,0,-40,1048,-455,0,999,1399,1001,0,0,2022-03-21 11:00:00
2022-03-21,25,31563,32601,28130,720,6545,6318,14114,0,7,1,112,1048,-431,0,1000,1399,1000,0,0,2022-03-21 12:00:00
2022-03-21,27,31311,32162,27946,817,6545,6069,14114,0,6,1,229,1048,-245,0,1000,1399,1000,0,0,2022-03-21 13:00:00
2022-03-21,29,30939,32204,27699,911,6545,4861,14114,0,8,1,-411,889,-246,0,614,1399,1001,0,0,2022-03-21 14:00:00
2022-03-21,31,31637,32823,28388,925,6545,3581,14114,0,7,1,-561,773,-18,0,431,1399,1001,0,0,2022-03-21 15:00:00
2022-03-21,33,33805,34913,30462,926,6545,2052,14114,0,8,-71,-429,707,45,0,306,1399,1001,0,0,2022-03-21 16:00:00
2022-03-21,35,36307,37098,32759,944,6545,796,14114,0,2,47,-189,327,48,0,220,1399,1001,0,0,2022-03-21 17:00:00
2022-03-21,37,38122,39005,34641,979,6545,9,14114,0,0,-283,78,417,117,0,187,1399,1002,0,0,2022-03-21 18:00:00
2022-03-21,39,38585,39254,34995,1025,6545,0,14114,0,9,12,-60,890,105,0,716,1276,1001,0,0,2022-03-21 19:00:00
2022-03-21,41,36053,37872,32619,1030,6545,0,14114,0,11,-379,-829,918,66,0,829,1259,1001,0,0,2022-03-21 20:00:00
2022-03-21,43,33004,34641,29873,998,6545,0,14114,0,7,-385,-614,964,-31,0,887,1259,1002,0,0,2022-03-21 21:00:00
2022-03-21,45,29075,30997,26314,1027,6545,0,14114,0,6,-502,-814,954,87,0,657,1259,1001,0,0,2022-03-21 22:00:00
2022-03-21,47,25847,27900,23320,1007,6545,0,14114,0,421,-498,-534,903,76,0,479,1382,1001,0,0,2022-03-21 23:00:00
2022-03-22,1,24319,26468,21933,938,6545,0,14116,0,699,-499,-351,861,256,0,598,1399,1000,0,0,2022-03-22 00:00:00
2022-03-22,3,24321,26087,21973,951,6545,0,14116,0,830,-336,9,854,402,0,736,1399,42,0,0,2022-03-22 01:00:00
2022-03-22,5,23250,25369,21024,964,6545,0,14116,0,930,-232,-357,792,402,0,719,1399,0,0,0,2022-03-22 02:00:00
2022-03-22,7,22725,25152,20461,907,6545,0,14116,0,921,-413,-493,383,402,0,524,1399,0,0,0,2022-03-22 03:00:00
2022-03-22,9,22472,24802,20211,848,6545,0,14116,0,601,-506,-623,388,402,0,149,1399,0,0,0,2022-03-22 04:00:00
2022-03-22,11,23156,25365,20856,822,6545,0,14116,0,27,-513,-716,8,397,0,-353,1399,0,0,0,2022-03-22 05:00:00
2022-03-22,13,26733,28187,24123,830,6545,32,14116,0,8,-218,-628,94,327,0,357,1399,0,0,0,2022-03-22 06:00:00
2022-03-22,15,31503,32112,28445,849,6545,1138,14116,0,9,328,568,880,402,0,849,1399,0,0,0,2022-03-22 07:00:00
2022-03-22,17,32428,33039,29132,925,6545,3057,14116,0,11,402,878,1045,232,0,991,1399,0,0,0,2022-03-22 08:00:00
2022-03-22,19,31227,31882,27894,1068,6545,5003,14116,0,11,338,571,1048,-44,0,999,1399,0,0,0,2022-03-22 09:00:00
2022-03-22,21,29351,30455,26085,1281,6545,6860,14116,0,11,-190,-243,1050,-60,0,977,1399,0,0,0,2022-03-22 10:00:00
2022-03-22,23,28089,29052,24899,1506,6545,8028,14116,0,7,-189,-167,1048,10,0,998,1399,0,0,0,2022-03-22 11:00:00
2022-03-22,25,27360,28253,24232,1743,6545,8362,14116,0,7,-270,212,1047,-16,0,990,1399,0,0,0,2022-03-22 12:00:00
2022-03-22,27,26761,27719,23755,1900,6545,7881,14116,0,6,-352,2,1047,62,0,736,1399,0,0,0,2022-03-22 13:00:00
2022-03-22,29,26705,27852,23824,1826,6545,6640,14116,0,7,-21,-519,948,150,0,501,1304,0,0,0,2022-03-22 14:00:00
2022-03-22,31,27639,29447,24760,1685,6545,5007,14116,0,6,-448,-754,480,184,0,151,1362,0,0,0,2022-03-22 15:00:00
2022-03-22,33,30084,32456,27081,1527,6545,3090,14116,0,9,-510,-866,316,69,0,-387,693,0,0,0,2022-03-22 16:00:00
2022-03-22,35,33737,36178,30532,1383,6545,1135,14116,0,9,-513,-922,300,82,0,-397,693,0,0,0,2022-03-22 17:00:00
2022-03-22,37,35760,37561,32451,1358,6545,23,14116,0,0,-476,-581,276,80,0,-144,693,0,0,0,2022-03-22 18:00:00
2022-03-22,39,36927,38067,33568,1285,6545,0,14116,0,9,-176,-355,939,43,0,613,693,0,0,0,2022-03-22 19:00:00
2022-03-22,41,34669,36326,31405,1165,6545,0,14116,0,6,-245,-760,742,-46,0,557,693,0,0,0,2022-03-22 20:00:00
2022-03-22,43,31781,33936,28838,1075,6545,0,14116,0,7,-495,-1009,752,-44,0,146,693,0,0,0,2022-03-22 21:00:00
2022-03-22,45,28491,30586,25876,1025,6545,0,14116,0,7,-513,-975,736,234,0,138,693,0,0,0,2022-03-22 22:00:00
2022-03-22,47,25304,27040,22927,994,6545,0,14116,0,7,-453,-676,737,83,0,459,693,0,0,0,2022-03-22 23:00:00
2022-03-23,1,23892,25576,21632,964,6545,0,14118,0,10,-377,-473,936,-224,0,565,693,0,0,0,2022-03-23 00:00:00
2022-03-23,3,23907,25943,21714,910,6545,0,14118,0,703,-247,-265,1007,-221,0,832,693,0,0,0,2022-03-23 01:00:00
2022-03-23,5,22975,25498,20856,864,6545,0,14118,0,1001,-224,-489,999,-209,0,717,693,0,0,0,2022-03-23 02:00:00
2022-03-23,7,22436,25325,20277,746,6545,0,14118,0,1206,-384,-490,914,-209,0,530,693,0,0,0,2022-03-23 03:00:00
2022-03-23,9,22340,24972,20187,626,6545,0,14118,0,575,-505,-796,856,-156,0,606,693,0,0,0,2022-03-23 04:00:00
2022-03-23,11,23300,26003,21064,578,6545,0,14118,0,22,-503,-939,230,-64,0,-575,693,0,0,0,2022-03-23 05:00:00
2022-03-23,13,26784,27833,24280,560,6545,57,14118,0,12,-84,-153,771,239,0,-200,693,0,0,0,2022-03-23 06:00:00
2022-03-23,15,31138,31747,28089,571,6545,1334,14118,0,9,294,166,1032,385,0,854,693,0,0,0,2022-03-23 07:00:00
2022-03-23,17,31960,32570,28684,592,6545,3184,14118,0,10,744,600,1048,104,0,996,693,0,0,0,2022-03-23 08:00:00
