SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2024-12-05,43,30535,32276,28652,5378,6622,0,18720,0,250,4850,694,780,1002,-426,-465,999,1397,0,1422,0,2024-12-05 21:00:00
2024-12-05,45,27204,29846,25477,5486,6622,0,18720,0,868,4849,-193,263,1002,-450,-531,949,1397,0,1422,0,2024-12-05 22:00:00
2024-12-05,47,23908,26825,22590,5575,6622,0,18720,0,864,4771,-404,-77,280,-450,-522,338,1040,0,875,0,2024-12-05 23:00:00
2024-12-06,1,23130,26186,21863,5390,6622,0,18720,0,924,4378,-551,178,462,-450,-531,428,1043,0,881,0,2024-12-06 00:00:00
2024-12-06,3,23278,25558,22045,5081,6622,0,18720,0,314,4072,-409,225,561,-426,-531,560,884,0,950,0,2024-12-06 01:00:00
2024-12-06,5,21859,24528,20658,4782,6622,0,18720,0,844,4436,-275,15,568,-420,-530,520,850,0,796,0,2024-12-06 02:00:00
2024-12-06,7,21542,23970,20284,4471,6622,0,18720,0,878,4161,78,224,693,-420,-530,243,645,0,721,0,2024-12-06 03:00:00
2024-12-06,9,20839,23695,19580,4147,6622,0,18720,0,914,4157,-394,130,572,-420,-528,376,908,0,629,0,2024-12-06 04:00:00
2024-12-06,11,21401,24854,19951,3821,6622,0,18720,0,797,3684,-675,119,-403,-450,-528,338,1342,0,1186,0,2024-12-06 05:00:00
2024-12-06,13,25478,27852,23569,3399,6622,0,18720,0,113,3119,-682,43,515,-450,-529,597,1397,0,1287,0,2024-12-06 06:00:00
2024-12-06,15,31835,33426,29290,2938,6622,0,18720,0,11,2542,721,241,111,-450,-530,271,1398,0,746,0,2024-12-06 07:00:00
2024-12-06,17,35856,37451,32798,2444,6622,75,18720,0,14,1572,1622,697,443,-450,-531,251,1397,0,513,0,2024-12-06 08:00:00
2024-12-06,19,36572,38169,33349,1871,6622,1906,18720,0,16,656,1785,971,845,-450,-531,606,1398,0,683,0,2024-12-06 09:00:00
2024-12-06,21,35937,37483,32589,1424,6622,3467,18720,0,8,680,1988,992,827,-450,-488,595,1398,0,164,0,2024-12-06 10:00:00
2024-12-06,23,36002,37166,32547,1123,6622,2780,18720,0,6,676,2002,992,850,-365,-193,990,1397,0,637,0,2024-12-06 11:00:00
2024-12-06,25,36548,37424,33041,987,6622,2107,18720,0,10,684,2003,992,819,-217,-49,1019,1398,0,754,0,2024-12-06 12:00:00
2024-12-06,27,36780,37386,33288,1124,6622,1448,18720,0,6,930,2002,992,944,63,55,1019,1397,0,1106,0,2024-12-06 13:00:00
2024-12-06,29,36638,37245,33400,1532,6622,633,18720,0,7,1371,2003,992,954,358,161,988,1397,0,875,0,2024-12-06 14:00:00
2024-12-06,31,36847,37453,33617,2103,6622,42,18720,0,6,1805,1703,924,351,400,459,934,1397,0,886,0,2024-12-06 15:00:00
2024-12-06,33,38470,39076,35194,2797,6622,0,18720,0,6,2909,1691,890,316,400,503,596,1397,0,684,0,2024-12-06 16:00:00
2024-12-06,35,38610,39216,35581,3538,6622,0,18720,0,6,4171,1198,452,220,400,402,134,1397,0,107,0,2024-12-06 17:00:00
2024-12-06,37,37325,39092,34602,4234,6622,0,18720,0,6,5031,666,168,-244,374,196,-242,1397,0,-675,0,2024-12-06 18:00:00
2024-12-06,39,35808,37359,33152,4840,6622,0,18720,0,6,4303,729,473,-15,87,-24,-339,1397,0,-567,0,2024-12-06 19:00:00
2024-12-06,41,32738,34084,30372,5271,6622,0,18720,0,6,3931,1282,674,0,-164,-226,-216,1397,0,-134,0,2024-12-06 20:00:00
2024-12-06,43,30183,31795,28030,5460,6622,0,18720,0,11,4257,1115,667,0,-350,-461,-45,1397,0,-145,0,2024-12-06 21:00:00
2024-12-06,45,27081,29137,25093,5405,6622,0,18720,0,13,3984,610,422,0,-350,-530,-370,1397,0,-193,0,2024-12-06 22:00:00
2024-12-06,47,24319,27968,22393,5196,6622,0,18720,0,599,3560,1290,390,0,-343,-531,-556,1397,0,-1020,0,2024-12-06 23:00:00
2024-12-07,1,23767,26709,21781,4925,6622,0,18720,0,724,2586,1734,740,0,-323,-530,-157,1383,0,-608,0,2024-12-07 00:00:00
2024-12-07,3,23654,26630,21717,4635,6622,0,18720,0,935,2230,1817,826,0,-303,-529,240,987,0,-609,0,2024-12-07 01:00:00
2024-12-07,5,22491,25478,20636,4340,6622,0,18720,0,928,1983,1805,946,0,-282,-501,266,537,0,-676,0,2024-12-07 02:00:00
2024-12-07,7,21618,24744,19871,3988,6622,0,18720,0,923,2237,1927,985,0,-280,-381,407,88,0,-942,0,2024-12-07 03:00:00
2024-12-07,9,20876,23594,19354,3709,6622,0,18720,0,858,2742,1672,725,0,-280,-170,113,-367,0,-443,0,2024-12-07 04:00:00
2024-12-07,11,21774,23616,20578,3650,6622,0,18720,0,910,3405,1692,711,1,-244,-32,154,-56,0,0,0,2024-12-07 05:00:00
2024-12-07,13,22850,24672,21755,3762,6622,0,18720,0,896,4081,1443,747,0,-249,0,-77,392,0,536,0,2024-12-07 06:00:00
2024-12-07,15,24980,27278,23818,4032,6622,0,18720,0,891,4730,1706,667,1,-371,0,-436,841,0,1015,0,2024-12-07 07:00:00
2024-12-07,17,27293,28974,25874,4396,6622,15,18720,0,502,4223,1785,907,0,-438,-141,160,1290,0,1379,0,2024-12-07 08:00:00
2024-12-07,19,29815,30620,28075,4756,6622,140,18720,0,13,4668,1986,987,0,-165,-27,957,1391,0,1418,0,2024-12-07 09:00:00
2024-12-07,21,31266,31869,29357,5002,6622,338,18720,0,3,4655,2001,992,0,61,0,1019,1397,0,1418,0,2024-12-07 10:00:00
2024-12-07,23,32390,32994,30431,5111,6622,627,18720,0,4,4774,2001,992,0,135,0,1019,1397,0,1418,0,2024-12-07 11:00:00
2024-12-07,25,33160,33766,31145,5099,6622,617,18720,0,6,4676,2001,992,0,51,0,1019,1397,0,1418,0,2024-12-07 12:00:00
2024-12-07,27,33478,34087,31458,5156,6622,496,18720,0,9,4594,2001,992,1,74,0,1019,1397,0,1418,0,2024-12-07 13:00:00
2024-12-07,29,33255,34019,31317,5257,6622,309,18720,0,10,4892,2001,992,0,-35,-119,1001,1397,0,1418,0,2024-12-07 14:00:00
2024-12-07,31,33921,34794,31929,5310,6622,37,18720,0,11,4789,2000,992,0,-262,0,999,1397,0,1418,0,2024-12-07 15:00:00
2024-12-07,33,35032,35816,32901,5456,6622,0,18720,0,9,4957,2001,992,0,-175,0,1000,1397,0,1418,0,2024-12-07 16:00:00
2024-12-07,35,36637,37537,34432,5627,6622,0,18720,0,4,4774,2001,992,1,-296,0,1000,1397,0,1424,0,2024-12-07 17:00:00
2024-12-07,37,35926,36881,33856,5733,6622,0,18720,0,5,4750,2001,992,0,-350,0,1000,1397,0,1423,0,2024-12-07 18:00:00
2024-12-07,39,33554,34605,31745,5774,6622,0,18720,0,9,4615,2001,992,0,-350,-92,999,1397,0,1273,0,2024-12-07 19:00:00
2024-12-07,41,31330,32132,29663,5781,6622,0,18720,0,14,4962,2002,992,0,-178,-10,667,1397,0,630,0,2024-12-07 20:00:00
2024-12-07,43,29131,29934,27545,5770,6622,0,18720,0,17,5063,2003,991,0,-171,0,-15,1397,0,131,0,2024-12-07 21:00:00
2024-12-07,45,26297,28833,24939,5771,6622,0,18720,0,859,5072,2007,992,0,63,9,-878,1003,0,-199,0,2024-12-07 22:00:00
2024-12-07,47,23680,26966,22427,5719,6622,0,18720,0,771,4966,1288,730,0,34,-51,-927,853,0,-937,0,2024-12-07 23:00:00
2024-12-08,1,22847,26277,21567,5626,6622,0,18720,0,631,4713,1437,875,0,28,-124,-1016,836,0,-1059,0,2024-12-08 00:00:00
2024-12-08,3,22742,26341,21543,5508,6622,0,18720,0,904,4889,1527,921,0,150,0,-1004,441,0,-1091,0,2024-12-08 01:00:00
2024-12-08,5,21280,24939,20082,5413,6622,0,18720,0,894,4340,1502,949,0,-40,0,-1021,-10,0,-1094,0,2024-12-08 02:00:00
2024-12-08,7,20523,24713,19331,5398,6622,0,18720,0,889,3855,1671,975,0,-120,0,-1022,-465,0,-1094,0,2024-12-08 03:00:00
2024-12-08,9,19562,24211,18383,5376,6622,0,18720,0,883,3743,1710,445,0,-120,0,-1022,-930,0,-1094,0,2024-12-08 04:00:00
2024-12-08,11,19497,23788,18220,5319,6622,0,18720,0,877,3766,1510,441,0,-120,0,-1022,-578,0,-1094,0,2024-12-08 05:00:00
2024-12-08,13,20380,24205,19010,5315,6622,0,18720,0,868,3719,1545,551,0,-120,0,-1022,-121,0,-1094,0,2024-12-08 06:00:00
2024-12-08,15,21969,25577,20609,5370,6622,0,18720,0,855,4047,1718,836,0,-260,0,-943,331,0,-950,0,2024-12-08 07:00:00
2024-12-08,17,25032,27195,23396,5376,6622,12,18720,0,71,3935,1987,981,0,-363,-112,-1017,780,0,11,0,2024-12-08 08:00:00
2024-12-08,19,27861,29547,25999,5325,6622,472,18720,0,11,3910,2005,992,0,-419,-137,-519,1230,0,1045,0,2024-12-08 09:00:00
2024-12-08,21,29516,30880,27534,5304,6622,1231,18720,0,11,4033,2004,992,0,-451,-108,-194,1383,0,1257,0,2024-12-08 10:00:00
2024-12-08,23,30512,31661,28460,5323,6622,1640,18720,0,11,3921,2003,992,0,-451,-87,260,1397,0,1408,0,2024-12-08 11:00:00
2024-12-08,25,31683,32684,29593,5307,6622,1588,18720,0,11,4264,2003,992,0,-238,-152,193,1397,0,1422,0,2024-12-08 12:00:00
2024-12-08,27,32261,33331,30122,5245,6622,1104,18720,0,7,4228,2004,992,0,-99,-106,-258,1397,0,1422,0,2024-12-08 13:00:00
2024-12-08,29,32990,33839,30784,5141,6622,539,18720,0,13,4164,2003,992,0,-164,-72,200,1397,0,1422,0,2024-12-08 14:00:00
2024-12-08,31,33939,35171,31774,5015,6622,108,18720,0,6,4004,2001,992,0,-251,-375,903,1397,0,1422,0,2024-12-08 15:00:00
2024-12-08,33,36390,37624,33752,4893,6622,0,18720,0,10,3613,2000,992,0,-313,-311,996,1397,0,1422,0,2024-12-08 16:00:00
2024-12-08,35,37842,39401,35092,4795,6622,0,18720,0,5,3196,2001,992,0,-450,-504,999,1397,0,1422,0,2024-12-08 17:00:00
2024-12-08,37,37093,38684,34280,4716,6622,0,18720,0,11,3334,2001,992,0,-450,-530,1000,1397,0,1422,0,2024-12-08 18:00:00
2024-12-08,39,35245,36830,32545,4570,6622,0,18720,0,5,3033,2001,992,0,-450,-530,1000,1397,0,1422,0,2024-12-08 19:00:00
2024-12-08,41,32882,34468,30310,4318,6622,0,18720,0,6,2588,2001,992,0,-450,-530,999,1397,0,1422,0,2024-12-08 20:00:00
2024-12-08,43,30237,31828,27898,4086,6622,0,18720,0,10,2686,2001,992,0,-450,-531,999,1397,0,1422,0,2024-12-08 21:00:00
2024-12-08,45,27600,29266,25481,3902,6622,0,18720,0,149,2371,2001,992,0,-387,-530,1000,1397,0,1422,0,2024-12-08 22:00:00
2024-12-08,47,24848,26739,22878,3733,6622,0,18720,0,461,1820,1933,956,0,-300,-530,551,1397,0,949,0,2024-12-08 23:00:00
2024-12-09,1,23799,25885,21806,3582,6622,0,18720,0,597,1631,1601,943,0,-360,-529,578,1397,0,773,0,2024-12-09 00:00:00
2024-12-09,3,24113,26209,22098,3448,6622,0,18720,0,605,1340,1466,988,0,-361,-530,971,1397,0,1120,0,2024-12-09 01:00:00
2024-12-09,5,22913,25214,20928,3342,6622,0,18720,0,809,777,1448,992,0,-361,-531,999,1397,0,1103,0,2024-12-09 02:00:00
2024-12-09,7,22331,24701,20314,3226,6622,0,18720,0,878,757,1201,946,0,-361,-531,999,1397,0,1111,0,2024-12-09 03:00:00
2024-12-09,9,21508,23873,19553,3072,6622,0,18720,0,873,733,953,900,0,-361,-531,793,1397,0,1350,0,2024-12-09 04:00:00
2024-12-09,11,22073,24257,20038,2952,6622,0,18720,0,692,198,1162,722,0,-361,-531,458,1398,0,1418,0,2024-12-09 05:00:00
2024-12-09,13,25888,27562,23590,2972,6622,0,18720,0,92,383,1617,726,0,-451,-531,562,1397,0,762,0,2024-12-09 06:00:00
2024-12-09,15,31876,33470,29037,2937,6622,0,18720,0,12,109,1666,461,0,-451,-531,409,1397,0,698,0,2024-12-09 07:00:00
2024-12-09,17,36003,37595,32643,2821,6622,15,18720,0,10,-833,1976,935,0,-451,-531,957,1397,0,698,0,2024-12-09 08:00:00
2024-12-09,19,37230,38822,33796,2731,6622,677,18720,0,10,-769,2002,991,0,-451,-531,1018,1397,0,698,0,2024-12-09 09:00:00
2024-12-09,21,37134,38725,33612,2660,6622,1639,18720,0,10,-1344,2002,992,0,-451,-530,961,1397,0,698,0,2024-12-09 10:00:00
2024-12-09,23,36984,38576,33435,2611,6622,1957,18720,0,10,-1854,2002,992,0,-451,-531,895,1397,0,698,0,2024-12-09 11:00:00
2024-12-09,25,37406,38998,33832,2644,6622,1793,18720,0,10,-1886,2001,992,0,-451,-531,1010,1397,0,698,0,2024-12-09 12:00:00
2024-12-09,27,37876,39468,34252,2739,6622,1330,18720,0,10,-2147,2002,992,0,-451,-531,1019,1397,0,698,0,2024-12-09 13:00:00
2024-12-09,29,38192,39781,34555,2756,6622,623,18720,0,7,-2220,2002,992,0,-451,-531,975,1397,0,698,0,2024-12-09 14:00:00
2024-12-09,31,38382,39974,34751,2696,6622,82,18720,0,10,-2216,2002,992,0,-451,-531,997,1397,0,698,0,2024-12-09 15:00:00
2024-12-09,33,40357,41940,36489,2651,6622,0,18720,0,1,-1740,2002,992,0,-451,-531,999,1397,0,698,0,2024-12-09 16:00:00
2024-12-09,35,41851,43440,37794,2681,6622,0,18720,0,7,-2050,2002,992,1,-451,-531,999,1397,0,1360,0,2024-12-09 17:00:00
2024-12-09,37,41285,42871,37308,2644,6622,0,18720,0,4,-1961,2002,992,0,-451,-531,1000,1397,0,1425,0,2024-12-09 18:00:00
2024-12-09,39,39717,41308,35975,2549,6622,0,18720,0,9,-1898,2001,992,1,-451,-531,999,1397,0,1425,0,2024-12-09 19:00:00
2024-12-09,41,37631,39221,34108,2448,6622,0,18720,0,8,-1976,2002,992,0,-451,-531,999,1397,0,1423,0,2024-12-09 20:00:00
2024-12-09,43,34518,36108,31202,2281,6622,0,18720,0,8,-1952,2001,992,0,-451,-531,999,1397,0,1424,0,2024-12-09 21:00:00
2024-12-09,45,31266,32856,28224,2208,6622,0,18720,0,8,-1845,2001,992,0,-451,-531,999,1397,0,1424,0,2024-12-09 22:00:00
2024-12-09,47,27478,29032,24669,2177,6622,0,18720,0,7,-1866,2002,992,0,-451,-496,991,1397,0,1424,0,2024-12-09 23:00:00
2024-12-10,1,26369,28218,23662,2058,6622,0,18720,0,267,-2079,2001,992,0,-451,-531,999,1397,0,1424,0,2024-12-10 00:00:00
2024-12-10,3,26266,28523,23641,2028,6622,0,18720,0,681,-2020,2002,992,0,-451,-525,1000,1397,0,1423,0,2024-12-10 01:00:00
2024-12-10,5,25107,27471,22565,2080,6622,0,18720,0,813,-2292,2001,992,0,-420,-531,999,1397,0,1422,0,2024-12-10 02:00:00
2024-12-10,7,24523,26883,22007,2080,6622,0,18720,0,818,-2034,2002,992,0,-411,-531,1000,1397,0,1418,0,2024-12-10 03:00:00
2024-12-10,9,23728,26056,21232,1997,6622,0,18720,0,804,-1949,1933,769,0,-411,-513,676,1397,0,1354,0,2024-12-10 04:00:00
2024-12-10,11,24155,25559,21596,1933,6622,0,18720,0,55,-1321,557,314,0,-372,-377,423,1286,0,489,0,2024-12-10 05:00:00
2024-12-10,13,27727,31510,24922,1918,6622,0,18720,0,12,-1195,-1153,-728,0,-274,-281,59,1068,0,-735,0,2024-12-10 06:00:00
2024-12-10,15,34213,38200,30854,1914,6622,0,18720,0,11,-1109,-880,-537,0,-427,-505,335,872,0,-1027,0,2024-12-10 07:00:00
2024-12-10,17,37234,39961,33400,1897,6622,0,18720,0,12,-1626,25,-44,0,-451,-531,385,1241,0,-1089,0,2024-12-10 08:00:00
2024-12-10,19,39366,42048,35477,1834,6622,159,18720,0,6,-1752,1650,685,0,-451,-531,696,1385,0,-1094,0,2024-12-10 09:00:00
2024-12-10,21,39806,42487,35869,1839,6622,522,18720,0,4,-1882,1989,971,0,-452,-531,850,1397,0,-1094,0,2024-12-10 10:00:00
2024-12-10,23,40019,42700,36099,1919,6622,764,18720,0,4,-1794,1884,899,0,-452,-531,950,1397,0,-1094,0,2024-12-10 11:00:00
2024-12-10,25,39967,42648,36042,1894,6622,883,18720,0,4,-1725,1805,961,0,-452,-531,538,1397,0,-1094,0,2024-12-10 12:00:00
2024-12-10,27,39828,42513,35879,1793,6622,785,18720,0,8,-1742,1989,990,0,-452,-531,436,1397,0,-1094,0,2024-12-10 13:00:00
2024-12-10,29,39736,42422,35832,1706,6622,386,18720,0,9,-1789,2003,991,0,-452,-531,322,1398,0,-1094,8,2024-12-10 14:00:00
2024-12-10,31,39527,41790,35548,1601,6622,29,18720,0,13,-1742,1613,911,0,-452,-531,316,1397,0,-667,0,2024-12-10 15:00:00
2024-12-10,33,41598,43186,37353,1506,6622,0,18720,0,6,-1324,1651,967,0,-451,-531,831,1397,0,283,0,2024-12-10 16:00:00
2024-12-10,35,42432,44232,38001,1445,6622,0,18720,0,6,-1125,1737,879,0,-451,-531,878,1397,0,-212,0,2024-12-10 17:00:00
2024-12-10,37,42406,44322,38100,1385,6622,0,18720,0,5,-978,1803,893,0,-451,-531,874,1397,0,-329,0,2024-12-10 18:00:00
2024-12-10,39,40772,42845,36624,1310,6622,0,18720,0,9,-878,1835,615,0,-451,-531,945,1397,0,-482,0,2024-12-10 19:00:00
2024-12-10,41,38720,40842,34790,1269,6622,0,18720,0,7,-1140,1719,449,0,-451,-531,813,1397,0,-533,0,2024-12-10 20:00:00
2024-12-10,43,35222,37470,31632,1219,6622,0,18720,0,11,-1635,571,214,0,-451,-531,218,1397,0,-655,0,2024-12-10 21:00:00
2024-12-10,45,31844,34809,28573,1132,6622,0,18720,0,9,-1530,-166,-41,0,-451,-531,-275,1397,0,-892,0,2024-12-10 22:00:00
2024-12-10,47,28621,33212,25631,1097,6622,0,18720,0,497,-1823,-792,-416,0,-451,-531,-389,1397,0,-915,0,2024-12-10 23:00:00
2024-12-11,1,27415,32509,24460,1089,6622,0,18720,0,608,-1925,-1043,-396,0,-451,-531,-502,1397,0,-963,0,2024-12-11 00:00:00
2024-12-11,3,27507,32385,24667,1002,6622,0,18720,0,856,-1529,-665,-409,0,-451,-531,-495,1397,0,-871,0,2024-12-11 01:00:00
2024-12-11,5,26832,31217,24101,910,6622,0,18720,0,875,-1445,-279,-387,0,-451,-531,-401,1398,0,-861,0,2024-12-11 02:00:00
2024-12-11,7,25646,30251,22933,891,6622,0,18720,0,876,-1526,-260,-415,0,-451,-531,-484,1398,0,-988,0,2024-12-11 03:00:00
2024-12-11,9,25035,30119,22387,904,6622,0,18720,0,856,-1441,-447,-455,0,-451,-530,-659,1397,0,-1086,0,2024-12-11 04:00:00
2024-12-11,11,25270,30848,22529,916,6622,0,18720,0,27,-1330,-1297,-870,0,-451,-415,-823,1004,0,-1095,0,2024-12-11 05:00:00
2024-12-11,13,29089,32531,26111,874,6622,0,18720,0,8,-1164,-453,-335,0,-451,-297,-203,819,0,-1095,0,2024-12-11 06:00:00
2024-12-11,15,34172,37282,30656,807,6622,0,18720,0,8,-1243,1594,698,0,-451,-506,-754,945,0,-791,0,2024-12-11 07:00:00
2024-12-11,17,37657,40241,33820,734,6622,0,18720,0,7,-1315,2001,907,0,-451,-531,-666,1208,0,-329,0,2024-12-11 08:00:00
2024-12-11,19,39243,41089,35265,674,6622,124,18720,0,10,-1177,2004,986,0,-451,-531,-99,1092,0,-155,0,2024-12-11 09:00:00
2024-12-11,21,39621,41750,35564,679,6622,424,18720,0,10,-1366,2003,992,0,-451,-531,32,1326,0,-537,0,2024-12-11 10:00:00
2024-12-11,23,40353,42242,36276,708,6622,567,18720,0,8,-1359,2003,992,0,-451,-531,475,1393,0,-299,0,2024-12-11 11:00:00
2024-12-11,25,40132,41890,36031,721,6622,580,18720,0,9,-1140,2003,992,0,-451,-531,660,1397,0,-167,0,2024-12-11 12:00:00
2024-12-11,27,40025,41831,36047,682,6622,439,18720,0,6,-957,2003,992,0,-451,-531,489,1397,0,-218,0,2024-12-11 13:00:00
2024-12-11,29,40067,42093,35973,618,6622,207,18720,0,7,-1294,2003,992,0,-451,-531,649,1397,0,-437,0,2024-12-11 14:00:00
2024-12-11,31,40252,42272,36171,580,6622,13,18720,0,6,-900,2003,992,0,-451,-526,784,1379,0,-437,0,2024-12-11 15:00:00
2024-12-11,33,41648,43602,37421,567,6622,0,18720,0,5,-823,2003,992,0,-451,-531,890,1395,0,-367,0,2024-12-11 16:00:00
2024-12-11,35,43361,44946,38949,573,6622,0,18720,0,3,-980,1958,992,0,-451,-531,938,1397,0,209,0,2024-12-11 17:00:00
2024-12-11,37,42440,44022,38140,560,6622,0,18720,0,0,-745,1493,971,0,-451,-531,861,1397,0,194,0,2024-12-11 18:00:00
2024-12-11,39,41241,42823,37151,556,6622,0,18720,0,0,-1190,1515,919,0,-451,-531,990,1279,0,34,0,2024-12-11 19:00:00
2024-12-11,41,38714,40815,34795,576,6622,0,18720,0,3,-1203,1755,890,0,-451,-531,981,1067,0,-516,0,2024-12-11 20:00:00
2024-12-11,43,36381,37971,32694,569,6622,0,18720,0,8,-1164,1398,570,0,-451,-531,455,1142,0,341,0,2024-12-11 21:00:00
2024-12-11,45,32561,34906,29238,530,6622,0,18720,0,361,-939,508,270,0,-451,-531,-119,908,0,-283,0,2024-12-11 22:00:00
2024-12-11,47,29340,33691,26335,513,6622,0,18720,0,907,-1163,-340,-34,0,-452,-531,-799,1268,0,-688,0,2024-12-11 23:00:00
2024-12-12,1,28093,32499,25113,511,6622,0,18720,0,911,-1579,-567,-78,0,-451,-518,-726,1388,0,-555,0,2024-12-12 00:00:00
2024-12-12,3,27999,32582,25187,489,6622,0,18720,0,897,-1494,-368,-253,0,-451,-505,-830,1397,0,-679,0,2024-12-12 01:00:00
2024-12-12,5,27056,31643,24345,470,6622,0,18720,0,889,-1615,-495,-11,0,-451,-530,-878,1397,0,-733,0,2024-12-12 02:00:00
2024-12-12,7,26055,31605,23348,467,6622,0,18720,0,889,-1508,-832,-365,0,-451,-531,-893,1296,0,-989,0,2024-12-12 03:00:00
2024-12-12,9,25289,31365,22633,494,6622,0,18720,0,881,-1330,-1181,-640,0,-451,-378,-859,889,0,-1086,0,2024-12-12 04:00:00
2024-12-12,11,25579,31989,22930,519,6622,0,18720,0,870,-961,-1817,-455,0,-416,-243,-916,440,0,-1093,0,2024-12-12 05:00:00
2024-12-12,13,29201,33487,26304,526,6622,0,18720,0,611,-298,-305,-366,0,-384,-214,-984,-12,0,-810,0,2024-12-12 06:00:00
2024-12-12,15,34512,38346,31143,573,6622,0,18720,0,7,-281,1289,761,0,-452,-505,-1020,-467,0,-783,0,2024-12-12 07:00:00
2024-12-12,17,37587,41107,33870,607,6622,0,18720,0,10,-241,1966,982,0,-452,-530,-1023,-122,0,-783,0,2024-12-12 08:00:00
2024-12-12,19,39343,41841,35510,588,6622,174,18720,0,8,104,2005,992,0,-451,-530,-84,-42,0,-783,0,2024-12-12 09:00:00
2024-12-12,21,39284,41659,35431,533,6622,602,18720,0,9,21,2004,992,0,-452,-531,83,91,0,-783,0,2024-12-12 10:00:00
2024-12-12,23,39653,42019,35756,457,6622,881,18720,0,0,97,2003,992,0,-452,-531,460,105,0,-783,0,2024-12-12 11:00:00
2024-12-12,25,39926,41638,35970,422,6622,870,18720,0,4,-47,2003,992,0,-452,-515,769,246,0,-141,0,2024-12-12 12:00:00
2024-12-12,27,39501,41495,35589,414,6622,576,18720,0,4,72,2003,992,0,-399,-263,607,266,0,-728,0,2024-12-12 13:00:00
2024-12-12,29,38984,41083,35071,389,6622,246,18720,0,5,-24,2004,992,0,-428,-284,134,2,0,-782,0,2024-12-12 14:00:00
2024-12-12,31,39295,41121,35358,382,6622,20,18720,0,3,209,2003,992,0,-259,-279,744,-8,0,-677,0,2024-12-12 15:00:00
2024-12-12,33,40978,42620,36889,405,6622,0,18720,0,2,149,2003,992,0,-410,-442,714,391,0,-188,0,2024-12-12 16:00:00
2024-12-12,35,41710,43298,37510,441,6622,0,18720,0,5,66,2003,992,1,-452,-531,702,758,0,53,0,2024-12-12 17:00:00
2024-12-12,37,41562,43517,37558,472,6622,0,18720,0,0,541,2003,992,1,-447,-531,934,835,0,-377,0,2024-12-12 18:00:00
2024-12-12,39,40222,42061,36374,505,6622,0,18720,0,6,113,1770,956,0,-410,-331,809,987,0,-492,0,2024-12-12 19:00:00
2024-12-12,41,38139,39721,34508,522,6622,0,18720,0,9,-67,1985,988,1,-452,-521,729,871,0,81,0,2024-12-12 20:00:00
2024-12-12,43,35089,36825,31671,507,6622,0,18720,0,23,-60,1748,628,1,-452,-531,384,640,0,-130,0,2024-12-12 21:00:00
2024-12-12,45,31836,34209,28752,500,6622,0,18720,0,262,106,762,154,1,-452,-531,-208,378,0,-320,0,2024-12-12 22:00:00
2024-12-12,47,28521,32288,25735,472,6622,0,18720,0,927,-424,-223,-18,1,-452,-476,-609,740,0,-462,0,2024-12-12 23:00:00
2024-12-13,1,27666,31737,24934,434,6622,0,18720,0,925,-460,-302,-95,1,-452,-513,-643,863,0,-541,0,2024-12-13 00:00:00
2024-12-13,3,27730,31645,25066,414,6622,0,18720,0,926,-295,-404,-142,1,-451,-273,-438,845,0,-681,0,2024-12-13 01:00:00
2024-12-13,5,26396,30789,23847,401,6622,0,18720,0,922,-335,-668,-192,0,-452,-301,-538,725,0,-720,0,2024-12-13 02:00:00
2024-12-13,7,25523,30860,23039,389,6622,0,18720,0,903,-216,-1230,-105,1,-452,-520,-648,738,0,-879,0,2024-12-13 03:00:00
2024-12-13,9,24446,30118,21972,368,6622,0,18720,0,904,-212,-1021,-697,0,-452,-368,-689,474,0,-941,0,2024-12-13 04:00:00
2024-12-13,11,24833,30783,22323,344,6622,0,18720,0,889,178,-1021,-794,0,-452,-296,-841,40,0,-1057,0,2024-12-13 05:00:00
2024-12-13,13,28185,33610,25395,328,6622,0,18720,0,492,639,-967,-252,0,-452,-271,-963,-367,0,-1061,0,2024-12-13 06:00:00
2024-12-13,15,33534,36463,30235,325,6622,0,18720,0,13,406,415,167,0,-452,-505,-676,-330,0,-353,0,2024-12-13 07:00:00
2024-12-13,17,36977,39223,33355,326,6622,0,18720,0,5,505,1293,669,0,-452,-531,134,3,0,-658,0,2024-12-13 08:00:00
2024-12-13,19,39024,40619,35219,326,6622,74,18720,0,12,573,1494,850,0,-452,-531,547,440,0,39,0,2024-12-13 09:00:00
2024-12-13,21,39014,40607,35143,320,6622,373,18720,0,12,493,1207,591,1,-451,-530,539,697,0,669,0,2024-12-13 10:00:00
2024-12-13,23,39190,40778,35257,301,6622,588,18720,0,7,771,1611,680,0,-451,-530,249,698,0,595,0,2024-12-13 11:00:00
2024-12-13,25,39893,41480,35872,295,6622,640,18720,0,5,839,1848,840,1,-451,-531,319,698,0,565,0,2024-12-13 12:00:00
2024-12-13,27,39955,41540,35974,310,6622,410,18720,0,2,1307,1866,745,0,-452,-531,401,698,0,456,0,2024-12-13 13:00:00
